,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,,,,,
,Version 11.16.5338.19188,,,,,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,,,,,
,,USB Interface REV 1 [1-FTDH63QW],,,,,,,,,,,,,,
,,USB Interface REV 2 [2-FTV64L2L],,,,,,,,,,,,,,
,     Experiment Name: Wolff_2-18-17,,,,,,,,,,,,,,,
,     Experiment Length: 10 Days,,,,,,,,,,,,,,,
,     Download Interval(Active Cycle): 1 Minute,,,,,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,,,,,
,     Start Time: 2/18/2017 12:22:59,,,,,,,,,,,,,,,
,     Stop Time: ~2/28/2017 12:22:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15
Counter/Animal ID, , , , , , , , , , , , , , , , 
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 2/18/2017 12:23:00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:37:48,,,,,,,,,,,,,,,,
Interval Count,6.82,0,0,0,0,0,0,0,0,4.93,0,0.97,0,0,0,0
Average m/min.,2.73,0,0,0,0,0,0,0,0,1.97,0,0.39,0,0,0,0
Distance,27991.71,17003,13678.74,2689.93,22722.14,24621.32,601.8,27278.67,2725.48,2266.9,14767.32,1043.32,22608.82,9504.92,7282.99,21429
Total Counts,69979.28,42507.5,34196.84,6724.83,56805.34,61553.3,1504.5,68196.67,6813.71,5667.25,36918.3,2608.29,56522.05,23762.3,18207.47,53572.5
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:38:48,,,,,,,,,,,,,,,,
Interval Count,22.53,0,0,0,0,0,0,0,0,4.45,0,0.32,0,0,0,39.87
Average m/min.,9.01,0,0,0,0,0,0,0,0,1.78,0,0.12,0,0,0,15.96
Distance,28000.72,17003,13678.74,2689.93,22722.14,24621.32,601.8,27278.67,2725.48,2268.68,14767.32,1043.44,22608.82,9504.92,7282.99,21444.95
Total Counts,70001.8,42507.5,34196.84,6724.83,56805.34,61553.3,1504.5,68196.67,6813.71,5671.7,36918.3,2608.61,56522.05,23762.3,18207.47,53612.37
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:39:48,,,,,,,,,,,,,,,,
Interval Count,61.33,0,0,0,2.78,0,0,0,0,4.95,0,0.16,0,0,0,63.87
Average m/min.,24.53,0,0,0,1.11,0,0,0,0,1.98,0,0.07,0,0,0,25.52
Distance,28025.25,17003,13678.74,2689.93,22723.25,24621.32,601.8,27278.67,2725.48,2270.66,14767.32,1043.51,22608.82,9504.92,7282.99,21470.49
Total Counts,70063.13,42507.5,34196.84,6724.83,56808.12,61553.3,1504.5,68196.67,6813.71,5676.64,36918.3,2608.76,56522.05,23762.3,18207.47,53676.24
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:40:48,,,,,,,,,,,,,,,,
Interval Count,60.54,0,0,0,73.49,0,0,0,0,5.53,0,0.82,0.76,0,0,16.76
Average m/min.,24.21,0,0,0,29.41,0,0,0,0,2.21,0,0.32,0.31,0,0,6.71
Distance,28049.47,17003,13678.74,2689.93,22752.64,24621.32,601.8,27278.67,2725.48,2272.87,14767.32,1043.83,22609.13,9504.92,7282.99,21477.2
Total Counts,70123.67,42507.5,34196.84,6724.83,56881.61,61553.3,1504.5,68196.67,6813.71,5682.17,36918.3,2609.58,56522.82,23762.3,18207.47,53693
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:41:48,,,,,,,,,,,,,,,,
Interval Count,14.64,0,0,0,67.64,14.7,0,0,0,5.21,0,1.92,0,0,0,4.29
Average m/min.,5.86,0,0,0,27.03,5.87,0,0,0,2.08,0,0.77,0,0,0,1.72
Distance,28055.33,17003,13678.74,2689.93,22779.7,24627.2,601.8,27278.67,2725.48,2274.95,14767.32,1044.6,22609.13,9504.92,7282.99,21478.92
Total Counts,70138.32,42507.5,34196.84,6724.83,56949.25,61568,1504.5,68196.67,6813.71,5687.38,36918.3,2611.5,56522.82,23762.3,18207.47,53697.29
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:42:48,,,,,,,,,,,,,,,,
Interval Count,0.42,0,0,0,64.95,53.07,0,0,0,2.84,0,0.34,0,0,0,8.62
Average m/min.,0.16,0,0,0,26,21.25,0,0,0,1.14,0,0.14,0,0,0,3.44
Distance,28055.49,17003,13678.74,2689.93,22805.68,24648.43,601.8,27278.67,2725.48,2276.09,14767.32,1044.74,22609.13,9504.92,7282.99,21482.36
Total Counts,70138.74,42507.5,34196.84,6724.83,57014.2,61621.07,1504.5,68196.67,6813.71,5690.22,36918.3,2611.84,56522.82,23762.3,18207.47,53705.91
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:43:48,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,62.39,54.24,0,0,0,4.5,0,0.55,0,0,0,48.83
Average m/min.,0,0,0,0,24.94,21.67,0,0,0,1.8,0,0.22,0,0,0,19.52
Distance,28055.49,17003,13678.74,2689.93,22830.64,24670.12,601.8,27278.67,2725.48,2277.89,14767.32,1044.96,22609.13,9504.92,7282.99,21501.89
Total Counts,70138.74,42507.5,34196.84,6724.83,57076.59,61675.3,1504.5,68196.67,6813.71,5694.72,36918.3,2612.39,56522.82,23762.3,18207.47,53754.74
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:44:48,,,,,,,,,,,,,,,,
Interval Count,2.93,0,0,0,72.74,41.68,0,0,0,4.92,0,1.05,0,0,0,60.67
Average m/min.,1.18,0,0,0,29.1,16.68,0,0,0,1.97,0,0.42,0,0,0,24.27
Distance,28056.67,17003,13678.74,2689.93,22859.73,24686.79,601.8,27278.67,2725.48,2279.86,14767.32,1045.38,22609.13,9504.92,7282.99,21526.16
Total Counts,70141.67,42507.5,34196.84,6724.83,57149.33,61716.99,1504.5,68196.67,6813.71,5699.64,36918.3,2613.45,56522.82,23762.3,18207.47,53815.41
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:45:48,,,,,,,,,,,,,,,,
Interval Count,70.01,0,0,0,51.21,0,0,0,0,2.84,0,0.84,0,0,0,62.92
Average m/min.,28,0,0,0,20.47,0,0,0,0,1.13,0,0.34,0,0,0,25.15
Distance,28084.67,17003,13678.74,2689.93,22880.22,24686.79,601.8,27278.67,2725.48,2280.99,14767.32,1045.72,22609.13,9504.92,7282.99,21551.33
Total Counts,70211.68,42507.5,34196.84,6724.83,57200.54,61716.99,1504.5,68196.67,6813.71,5702.49,36918.3,2614.29,56522.82,23762.3,18207.47,53878.33
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:46:48,,,,,,,,,,,,,,,,
Interval Count,62.14,0,0,0,79.21,0,0,0,0,4.47,0,1.03,20.58,0,0,43.8
Average m/min.,24.85,0,0,0,31.69,0,0,0,0,1.79,0,0.41,8.23,0,0,17.52
Distance,28109.53,17003,13678.74,2689.93,22911.9,24686.79,601.8,27278.67,2725.48,2282.78,14767.32,1046.13,22617.36,9504.92,7282.99,21568.85
Total Counts,70273.83,42507.5,34196.84,6724.83,57279.75,61716.99,1504.5,68196.67,6813.71,5706.96,36918.3,2615.32,56543.39,23762.3,18207.47,53922.13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:47:48,,,,,,,,,,,,,,,,
Interval Count,40.24,0,0,0,66.36,0.01,0,0,0,4.29,0,1.53,61.57,0,0.01,61.13
Average m/min.,16.1,0,0,0,26.52,0.01,0,0,0,1.72,0,0.61,24.62,0,0,24.45
Distance,28125.63,17003,13678.74,2689.93,22938.44,24686.8,601.8,27278.67,2725.48,2284.5,14767.32,1046.74,22641.98,9504.92,7282.99,21593.31
Total Counts,70314.07,42507.5,34196.84,6724.83,57346.11,61717,1504.5,68196.67,6813.71,5711.25,36918.3,2616.84,56604.96,23762.3,18207.49,53983.26
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:48:48,,,,,,,,,,,,,,,,
Interval Count,65.13,0,0,0,80,0,0,0,0,4.66,0,1.79,61.92,0,0,65.11
Average m/min.,26.04,0,0,0,32,0,0,0,0,1.86,0,0.71,24.77,0,0,26.03
Distance,28151.68,17003,13678.74,2689.93,22970.44,24686.8,601.8,27278.67,2725.48,2286.36,14767.32,1047.45,22666.75,9504.92,7282.99,21619.35
Total Counts,70379.2,42507.5,34196.84,6724.83,57426.11,61717,1504.5,68196.67,6813.71,5715.91,36918.3,2618.63,56666.88,23762.3,18207.49,54048.37
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:49:48,,,,,,,,,,,,,,,,
Interval Count,66.26,0,0,0,20.75,0,0,0,0,0.29,0,1.58,62.08,0,0,63.55
Average m/min.,26.5,0,0,0,8.3,0,0,0,0,0.12,0,0.63,24.82,0,0,25.43
Distance,28178.18,17003,13678.74,2689.93,22978.74,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1048.08,22691.58,9504.92,7282.99,21644.77
Total Counts,70445.46,42507.5,34196.84,6724.83,57446.86,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2620.21,56728.96,23762.3,18207.49,54111.92
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:50:49,,,,,,,,,,,,,,,,
Interval Count,70.68,0,0,0,0.26,0,0,0,0,0,0,1.45,64.92,0,0,30.41
Average m/min.,28.27,0,0,0,0.11,0,0,0,0,0,0,0.58,25.96,0,0,12.15
Distance,28206.46,17003,13678.74,2689.93,22978.85,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1048.66,22717.55,9504.92,7282.99,21656.93
Total Counts,70516.14,42507.5,34196.84,6724.83,57447.12,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2621.66,56793.88,23762.3,18207.49,54142.33
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:51:49,,,,,,,,,,,,,,,,
Interval Count,73.58,0,0,0,77.22,0,0,0,0,0,0,0,54.2,0,0,54.55
Average m/min.,29.43,0,0,0,30.89,0,0,0,0,0,0,0,21.68,0,0,21.83
Distance,28235.89,17003,13678.74,2689.93,23009.74,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1048.66,22739.23,9504.92,7282.99,21678.75
Total Counts,70589.72,42507.5,34196.84,6724.83,57524.34,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2621.66,56848.08,23762.3,18207.49,54196.88
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:52:49,,,,,,,,,,,,,,,,
Interval Count,78.66,0,0,0,78.83,0,0,0,0,0,0,0,59.86,0,0,61.37
Average m/min.,31.45,0,0,0,31.52,0,0,0,0,0,0,0,23.93,0,0,24.53
Distance,28267.35,17003,13678.74,2689.93,23041.27,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1048.66,22763.17,9504.92,7282.99,21703.3
Total Counts,70668.38,42507.5,34196.84,6724.83,57603.17,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2621.66,56907.93,23762.3,18207.49,54258.25
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:53:49,,,,,,,,,,,,,,,,
Interval Count,74.42,0,0,40.82,79.71,0,0,0,0,0,0,0,60.51,0,0,62.91
Average m/min.,29.77,0,0,16.33,31.89,0,0,0,0,0,0,0,24.2,0,0,25.17
Distance,28297.12,17003,13678.74,2706.26,23073.15,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1048.66,22787.38,9504.92,7282.99,21728.46
Total Counts,70742.8,42507.5,34196.84,6765.64,57682.88,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2621.66,56968.45,23762.3,18207.49,54321.16
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:54:49,,,,,,,,,,,,,,,,
Interval Count,75.92,0,0,4.86,35.36,0,0,0,0,0,0,0,62.07,0,0,47.07
Average m/min.,30.36,0,0,1.94,14.12,0,0,0,0,0,0,0,24.82,0,0,18.81
Distance,28327.49,17003,13678.74,2708.2,23087.29,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1048.66,22812.21,9504.92,7282.99,21747.29
Total Counts,70818.72,42507.5,34196.84,6770.5,57718.24,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2621.66,57030.51,23762.3,18207.49,54368.22
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:55:49,,,,,,,,,,,,,,,,
Interval Count,78.29,0,0,0,51.01,0,0,0,0,0,0,0,41.64,0,0,48.99
Average m/min.,31.32,0,0,0,20.43,0,0,0,0,0,0,0,16.65,0,0,19.61
Distance,28358.81,17003,13678.74,2708.2,23107.7,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1048.66,22828.86,9504.92,7282.99,21766.88
Total Counts,70897.01,42507.5,34196.84,6770.5,57769.25,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2621.66,57072.16,23762.3,18207.49,54417.21
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:56:49,,,,,,,,,,,,,,,,
Interval Count,79.82,0,0,0,79.49,0,0,0,0,0,0,0.93,0,0,0,52.08
Average m/min.,31.91,0,0,0,31.75,0,0,0,0,0,0,0.38,0,0,0,20.82
Distance,28390.73,17003,13678.74,2708.2,23139.49,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1049.04,22828.86,9504.92,7282.99,21787.72
Total Counts,70976.83,42507.5,34196.84,6770.5,57848.74,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2622.59,57072.16,23762.3,18207.49,54469.29
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:57:49,,,,,,,,,,,,,,,,
Interval Count,66.32,0,0,0,79.91,0,0,0,0,0,0,2.22,40.18,0,0,65.16
Average m/min.,26.53,0,0,0,31.99,0,0,0,0,0,0,0.89,16.07,0,0,26.07
Distance,28417.26,17003,13678.74,2708.2,23171.46,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1049.93,22844.94,9504.92,7282.99,21813.78
Total Counts,71043.14,42507.5,34196.84,6770.5,57928.64,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2624.82,57112.34,23762.3,18207.49,54534.45
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:58:49,,,,,,,,,,,,,,,,
Interval Count,56.68,0,0,0,79.57,0,0,0,0,0,0,2.68,64.55,0,0,62.92
Average m/min.,22.66,0,0,0,31.78,0,0,0,0,0,0,1.07,25.81,0,0,25.14
Distance,28439.93,17003,13678.74,2708.2,23203.28,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1051,22870.76,9504.92,7282.99,21838.95
Total Counts,71099.83,42507.5,34196.84,6770.5,58008.21,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2627.5,57176.89,23762.3,18207.49,54597.37
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 23:59:49,,,,,,,,,,,,,,,,
Interval Count,80.93,0,0.12,0,78.93,0,0,0,0,0,0,0.87,62.11,0,0,64.71
Average m/min.,32.37,0,0.04,0,31.6,0,0,0,0,0,0,0.35,24.83,0,0,25.89
Distance,28472.31,17003,13678.78,2708.2,23234.86,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1051.35,22895.6,9504.92,7282.99,21864.83
Total Counts,71180.76,42507.5,34196.96,6770.5,58087.14,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2628.37,57239,23762.3,18207.49,54662.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 2/21/2017 0:00:49,,,,,,,,,,,,,,,,
Interval Count,81.88,0,0,0,32.03,0,0,0,0,0,0,1.26,61.5,0,0,63.18
Average m/min.,32.75,0,0,0,12.8,0,0,0,0,0,0,0.5,24.6,0,0,25.26
Distance,28505.06,17003,13678.78,2708.2,23247.67,24686.8,601.8,27278.67,2725.48,2286.48,14767.32,1051.85,22920.2,9504.92,7282.99,21890.11
Total Counts,71262.64,42507.5,34196.96,6770.5,58119.17,61717,1504.5,68196.67,6813.71,5716.2,36918.3,2629.63,57300.5,23762.3,18207.49,54725.26
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:01:49,,,,,,,,,,,,,,,,
Interval Count,61.93,0,0,0,62.16,0,0,0,0,1.63,0,2.21,65.05,0,0,60.47
Average m/min.,24.76,0,0,0,24.84,0,0,0,0,0.65,0,0.89,26,0,0,24.17
Distance,28529.83,17003,13678.78,2708.2,23272.53,24686.8,601.8,27278.67,2725.48,2287.13,14767.32,1052.74,22946.22,9504.92,7282.99,21914.29
Total Counts,71324.58,42507.5,34196.96,6770.5,58181.33,61717,1504.5,68196.67,6813.71,5717.83,36918.3,2631.84,57365.55,23762.3,18207.49,54785.74
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:02:49,,,,,,,,,,,,,,,,
Interval Count,0.12,0,0,0,78.97,0,0,0,0,5.11,0,3.55,54.59,0,0,5.61
Average m/min.,0.05,0,0,0,31.59,0,0,0,0,2.04,0,1.42,21.84,0,0,2.25
Distance,28529.88,17003,13678.78,2708.2,23304.12,24686.8,601.8,27278.67,2725.48,2289.17,14767.32,1054.16,22968.06,9504.92,7282.99,21916.54
Total Counts,71324.7,42507.5,34196.96,6770.5,58260.3,61717,1504.5,68196.67,6813.71,5722.93,36918.3,2635.39,57420.14,23762.3,18207.49,54791.34
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:03:49,,,,,,,,,,,,,,,,
Interval Count,0.01,0,0,0,80.59,0,0,0,0,5.66,0,2.47,64.47,0,0,0
Average m/min.,0,0,0,0,32.25,0,0,0,0,2.27,0,0.99,25.79,0,0,0
Distance,28529.88,17003,13678.78,2708.2,23336.36,24686.8,601.8,27278.67,2725.48,2291.44,14767.32,1055.15,22993.85,9504.92,7282.99,21916.54
Total Counts,71324.71,42507.5,34196.96,6770.5,58340.89,61717,1504.5,68196.67,6813.71,5728.59,36918.3,2637.87,57484.62,23762.3,18207.49,54791.34
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:04:49,,,,,,,,,,,,,,,,
Interval Count,25.5,0,0,0,63.24,0,0,0,0,5.84,0,1.82,60.17,0,0,52.63
Average m/min.,10.2,0,0,0,25.29,0,0,0,0,2.33,0,0.72,24.07,0,0,21.04
Distance,28540.08,17003,13678.78,2708.2,23361.65,24686.8,601.8,27278.67,2725.48,2293.77,14767.32,1055.87,23017.92,9504.92,7282.99,21937.59
Total Counts,71350.21,42507.5,34196.96,6770.5,58404.13,61717,1504.5,68196.67,6813.71,5734.43,36918.3,2639.68,57544.79,23762.3,18207.49,54843.97
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:05:49,,,,,,,,,,,,,,,,
Interval Count,62.22,0,0,0,78.58,0,0,0,0,5.58,0,2.47,69.96,0,0,60.96
Average m/min.,24.88,0,0,0,31.39,0,0,0,0,2.24,0,0.99,27.96,0,0,24.36
Distance,28564.97,17003,13678.78,2708.2,23393.08,24686.8,601.8,27278.67,2725.48,2296.01,14767.32,1056.86,23045.9,9504.92,7282.99,21961.97
Total Counts,71412.43,42507.5,34196.96,6770.5,58482.71,61717,1504.5,68196.67,6813.71,5740.01,36918.3,2642.16,57614.75,23762.3,18207.49,54904.93
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:06:49,,,,,,,,,,,,,,,,
Interval Count,66.63,0,0,0,77.24,0,0,0,0,6.18,0,2.5,21.88,0,0,7.26
Average m/min.,26.66,0,0,0,30.93,0,0,0,0,2.47,0,1,8.75,0,0,2.91
Distance,28591.63,17003,13678.78,2708.2,23423.98,24686.8,601.8,27278.67,2725.48,2298.48,14767.32,1057.86,23054.65,9504.92,7282.99,21964.88
Total Counts,71479.07,42507.5,34196.96,6770.5,58559.95,61717,1504.5,68196.67,6813.71,5746.2,36918.3,2644.66,57636.63,23762.3,18207.49,54912.2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:07:49,,,,,,,,,,,,,,,,
Interval Count,21.79,0,0,0,5.96,0,0,0,0,4.37,0,3.26,0,0,0,0.07
Average m/min.,8.71,0,0,0,2.38,0,0,0,0,1.75,0,1.31,0,0,0,0.03
Distance,28600.34,17003,13678.78,2708.2,23426.36,24686.8,601.8,27278.67,2725.48,2300.23,14767.32,1059.17,23054.65,9504.92,7282.99,21964.91
Total Counts,71500.86,42507.5,34196.96,6770.5,58565.91,61717,1504.5,68196.67,6813.71,5750.57,36918.3,2647.92,57636.63,23762.3,18207.49,54912.26
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:08:49,,,,,,,,,,,,,,,,
Interval Count,0.13,0,0,0,0,0,0,0,0,4.26,0,1.76,0,0,0.01,0
Average m/min.,0.05,0,0,0,0,0,0,0,0,1.7,0,0.7,0,0,0.01,0
Distance,28600.39,17003,13678.78,2708.2,23426.36,24686.8,601.8,27278.67,2725.48,2301.93,14767.32,1059.87,23054.65,9504.92,7283,21964.91
Total Counts,71500.99,42507.5,34196.96,6770.5,58565.91,61717,1504.5,68196.67,6813.71,5754.83,36918.3,2649.68,57636.63,23762.3,18207.5,54912.26
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:09:49,,,,,,,,,,,,,,,,
Interval Count,4.21,0,0,0,49.55,0,0,0,0,4.84,0,3.87,1.16,0,0,0.97
Average m/min.,1.69,0,0,0,19.81,0,0,0,0,1.94,0,1.55,0.47,0,0,0.38
Distance,28602.08,17003,13678.78,2708.2,23446.18,24686.8,601.8,27278.67,2725.48,2303.87,14767.32,1061.42,23055.12,9504.92,7283,21965.29
Total Counts,71505.2,42507.5,34196.96,6770.5,58615.46,61717,1504.5,68196.67,6813.71,5759.67,36918.3,2653.55,57637.79,23762.3,18207.5,54913.24
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:10:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,78.14,0,0,0,0,5.42,0,3.03,34.57,0,0,11.34
Average m/min.,0,0,0,0,31.26,0,0,0,0,2.17,0,1.21,13.82,0,0,4.54
Distance,28602.08,17003,13678.78,2708.2,23477.44,24686.8,601.8,27278.67,2725.48,2306.04,14767.32,1062.63,23068.94,9504.92,7283,21969.83
Total Counts,71505.2,42507.5,34196.96,6770.5,58693.61,61717,1504.5,68196.67,6813.71,5765.09,36918.3,2656.58,57672.36,23762.3,18207.5,54924.58
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:11:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,76.33,0,0,0,0,5.99,0,2.26,62.21,0,0,25.87
Average m/min.,0,0,0,0,30.53,0,0,0,0,2.39,0,0.91,24.89,0,0,10.35
Distance,28602.08,17003,13678.78,2708.2,23507.97,24686.8,601.8,27278.67,2725.48,2308.43,14767.32,1063.54,23093.83,9504.92,7283,21980.18
Total Counts,71505.2,42507.5,34196.96,6770.5,58769.93,61717,1504.5,68196.67,6813.71,5771.08,36918.3,2658.84,57734.57,23762.3,18207.5,54950.45
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:12:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,81.58,0,0,0,0,4.72,0,2.21,48.53,0,0,51
Average m/min.,0,0,0,0,32.63,0,0,0,0,1.89,0,0.88,19.41,0,0,20.4
Distance,28602.08,17003,13678.78,2708.2,23540.61,24686.8,601.8,27278.67,2725.48,2310.32,14767.32,1064.42,23113.24,9504.92,7283,22000.58
Total Counts,71505.2,42507.5,34196.96,6770.5,58851.51,61717,1504.5,68196.67,6813.71,5775.8,36918.3,2661.05,57783.09,23762.3,18207.5,55001.45
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:13:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,56.97,0.25,0,0,0,6.39,0,2.03,0,0,0,15.83
Average m/min.,0,0,0,0,22.78,0.1,0,0,0,2.56,0,0.81,0,0,0,6.33
Distance,28602.08,17003,13678.78,2708.2,23563.39,24686.9,601.8,27278.67,2725.48,2312.88,14767.32,1065.23,23113.24,9504.92,7283,22006.91
Total Counts,71505.2,42507.5,34196.96,6770.5,58908.49,61717.25,1504.5,68196.67,6813.71,5782.2,36918.3,2663.08,57783.09,23762.3,18207.5,55017.28
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:14:49,,,,,,,,,,,,,,,,
Interval Count,15.59,0,0,0,44.17,0.24,0,0,0,6.05,0,3.08,0,0,0,0
Average m/min.,6.24,0,0,0,17.65,0.09,0,0,0,2.42,0,1.23,0,0,0,0
Distance,28608.32,17003,13678.78,2708.2,23581.06,24686.99,601.8,27278.67,2725.48,2315.3,14767.32,1066.46,23113.24,9504.92,7283,22006.91
Total Counts,71520.79,42507.5,34196.96,6770.5,58952.66,61717.49,1504.5,68196.67,6813.71,5788.25,36918.3,2666.16,57783.09,23762.3,18207.5,55017.28
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:15:49,,,,,,,,,,,,,,,,
Interval Count,66.12,0,0,0,31.3,0.12,0,0,0,5.53,0,2,0,0,0,0.01
Average m/min.,26.43,0,0,0,12.53,0.05,0,0,0,2.21,0,0.8,0,0,0,0.01
Distance,28634.76,17003,13678.78,2708.2,23593.58,24687.04,601.8,27278.67,2725.48,2317.51,14767.32,1067.26,23113.24,9504.92,7283,22006.92
Total Counts,71586.91,42507.5,34196.96,6770.5,58983.96,61717.61,1504.5,68196.67,6813.71,5793.78,36918.3,2668.16,57783.09,23762.3,18207.5,55017.29
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:16:49,,,,,,,,,,,,,,,,
Interval Count,47.88,0,0,0,63.72,0,0,0,0,3.18,0,0,0,0,0,11.84
Average m/min.,19.16,0,0,0,25.47,0,0,0,0,1.27,0,0,0,0,0,4.72
Distance,28653.92,17003,13678.78,2708.2,23619.07,24687.04,601.8,27278.67,2725.48,2318.78,14767.32,1067.26,23113.24,9504.92,7283,22011.65
Total Counts,71634.79,42507.5,34196.96,6770.5,59047.68,61717.61,1504.5,68196.67,6813.71,5796.96,36918.3,2668.16,57783.09,23762.3,18207.5,55029.13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:17:49,,,,,,,,,,,,,,,,
Interval Count,74.55,0,0,0,81.32,0.01,0,0,0,0.34,0,0.95,0,0,0,42.78
Average m/min.,29.82,0,0,0,32.54,0.01,0,0,0,0.14,0,0.38,0,0,0,17.12
Distance,28683.74,17003,13678.78,2708.2,23651.6,24687.05,601.8,27278.67,2725.48,2318.92,14767.32,1067.64,23113.24,9504.92,7283,22028.76
Total Counts,71709.34,42507.5,34196.96,6770.5,59129,61717.62,1504.5,68196.67,6813.71,5797.3,36918.3,2669.11,57783.09,23762.3,18207.5,55071.91
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:18:49,,,,,,,,,,,,,,,,
Interval Count,65.54,0,0,0,70.46,0.04,0,0,0,6.29,0,1.43,0,0,0,53.58
Average m/min.,26.2,0,0,0,28.18,0.01,0,0,0,2.52,0,0.58,0,0,0,21.42
