poke,correct,pellet,datetime,segment
3,0,0,2018-10-01 18:10:08.016672,2
3,0,0,2018-10-01 18:10:11.219797,2
3,0,0,2018-10-01 18:10:27.870188,2
1,1,0,2018-10-01 18:10:57.500070,2
2,0,0,2018-10-01 18:10:59.702219,2
1,1,0,2018-10-01 18:11:13.515695,2
1,1,1,2018-10-01 18:11:39.409250,2
1,1,0,2018-10-01 18:11:40.710031,2
2,0,0,2018-10-01 18:12:02.931711,2
2,0,0,2018-10-01 18:12:36.032297,2
3,0,0,2018-10-01 18:13:03.058664,2
1,1,0,2018-10-01 18:14:39.789133,2
1,1,0,2018-10-01 18:14:46.628977,2
3,0,0,2018-10-01 18:14:54.937570,2
1,1,0,2018-10-01 18:15:11.154367,2
2,0,0,2018-10-01 18:18:26.115305,2
3,0,0,2018-10-01 18:18:28.383859,2
1,1,1,2018-10-01 18:19:29.044992,2
1,1,0,2018-10-01 18:19:50.400461,2
3,0,0,2018-10-01 18:20:17.893625,2
1,1,0,2018-10-01 18:20:22.532297,2
3,0,0,2018-10-01 18:20:27.070383,2
3,0,0,2018-10-01 18:20:30.873117,2
3,0,0,2018-10-01 18:20:47.255930,2
1,1,0,2018-10-01 18:21:35.771555,2
1,1,0,2018-10-01 18:28:06.094797,2
3,0,0,2018-10-01 18:28:09.298898,2
2,0,0,2018-10-01 18:28:16.039133,2
2,0,0,2018-10-01 18:28:16.372141,2
3,0,0,2018-10-01 18:28:18.674875,2
3,0,0,2018-10-01 18:28:23.845773,2
3,0,0,2018-10-01 18:28:36.292062,2
1,1,1,2018-10-01 18:28:57.379953,2
3,0,0,2018-10-01 18:29:04.753977,2
3,0,0,2018-10-01 18:29:11.527414,2
1,1,0,2018-10-01 18:29:42.924875,2
3,0,0,2018-10-01 18:29:58.875070,2
1,1,0,2018-10-01 18:30:04.513742,2
1,1,0,2018-10-01 18:30:11.955148,2
3,0,0,2018-10-01 18:30:23.399484,2
3,0,0,2018-10-01 18:30:32.140695,2
1,1,0,2018-10-01 18:30:33.910227,2
3,0,0,2018-10-01 18:30:37.614328,2
3,0,0,2018-10-01 18:30:38.615305,2
1,1,1,2018-10-01 18:30:50.926828,2
1,1,0,2018-10-01 18:30:51.661203,2
2,0,0,2018-10-01 18:30:53.395578,2
3,0,0,2018-10-01 18:31:00.602609,2
1,1,0,2018-10-01 18:31:07.277414,2
3,0,0,2018-10-01 18:31:10.913156,2
3,0,0,2018-10-01 18:31:12.749094,2
2,0,0,2018-10-01 18:31:13.082102,2
2,0,0,2018-10-01 18:31:14.651438,2
3,0,0,2018-10-01 18:31:20.088938,2
1,1,0,2018-10-01 18:31:48.216867,2
3,0,0,2018-10-01 18:31:51.988352,2
3,0,0,2018-10-01 18:31:55.024484,2
3,0,0,2018-10-01 18:32:01.030344,2
2,0,0,2018-10-01 18:32:13.242258,2
3,0,0,2018-10-01 18:32:17.312570,2
3,0,0,2018-10-01 18:32:36.098703,2
2,0,0,2018-10-01 18:32:58.020578,2
3,0,0,2018-10-01 18:33:01.757883,2
1,1,0,2018-10-01 18:33:28.651438,2
1,1,1,2018-10-01 18:33:45.668039,2
1,1,0,2018-10-01 18:33:46.069406,2
1,1,0,2018-10-01 18:33:46.268625,2
1,1,0,2018-10-01 18:33:47.537180,2
2,0,0,2018-10-01 18:34:19.502023,2
3,0,0,2018-10-01 18:34:21.770578,2
1,1,0,2018-10-01 18:34:31.447336,2
3,0,0,2018-10-01 18:34:37.586984,2
1,1,1,2018-10-01 18:34:41.390695,2
2,0,0,2018-10-01 18:34:43.126047,2
3,0,0,2018-10-01 18:34:55.204172,2
1,1,0,2018-10-01 18:35:02.644602,2
1,1,0,2018-10-01 18:35:14.589914,2
3,0,0,2018-10-01 18:36:06.842844,2
1,1,0,2018-10-01 18:38:39.428781,2
3,0,0,2018-10-01 18:38:42.297922,2
2,0,0,2018-10-01 18:38:56.211984,2
1,1,0,2018-10-01 18:39:05.321359,2
1,1,1,2018-10-01 18:39:24.907297,2
2,0,0,2018-10-01 18:39:31.880930,2
3,0,0,2018-10-01 18:40:10.018625,2
1,1,0,2018-10-01 18:40:54.596750,2
3,0,0,2018-10-01 18:40:57.667062,2
3,0,0,2018-10-01 18:40:58.868234,2
3,0,0,2018-10-01 18:41:00.469797,2
2,0,0,2018-10-01 18:41:07.610422,2
