poke,correct,pellet,datetime,segment
3,0,0,2018-10-01 18:29:26.409250,2
2,0,0,2018-10-01 18:29:30.512766,2
2,0,0,2018-10-01 18:29:31.614328,2
1,1,0,2018-10-01 18:29:37.086008,2
1,1,0,2018-10-01 18:29:40.088938,2
2,0,0,2018-10-01 18:29:41.124094,2
2,0,0,2018-10-01 18:29:42.424875,2
3,0,0,2018-10-01 18:29:52.201242,2
1,1,1,2018-10-01 18:39:32.014719,2
3,0,0,2018-10-01 18:39:35.884836,2
3,0,0,2018-10-01 18:39:37.552805,2
1,1,0,2018-10-01 18:40:40.215891,2
2,0,0,2018-10-01 18:40:45.121164,2
3,0,0,2018-10-01 18:40:54.963938,2
1,1,0,2018-10-01 18:41:39.508859,2
1,1,0,2018-10-01 18:41:45.647531,2
2,0,0,2018-10-01 18:42:11.274484,2
1,1,0,2018-10-01 18:42:12.507883,2
1,1,1,2018-10-01 18:42:25.455148,2
1,1,0,2018-10-01 18:43:01.723703,2
2,0,0,2018-10-01 18:43:09.365305,2
3,0,0,2018-10-01 18:43:16.039133,2
1,1,0,2018-10-01 18:43:19.575266,2
2,0,0,2018-10-01 18:44:28.077219,2
1,1,0,2018-10-01 18:45:42.517648,2
3,0,0,2018-10-01 18:45:51.226633,2
1,1,0,2018-10-01 18:46:08.411203,2
2,0,0,2018-10-01 18:46:09.678781,2
1,1,1,2018-10-01 18:46:11.980539,2
2,0,0,2018-10-01 18:46:32.502023,2
3,0,0,2018-10-01 18:47:05.133859,2
3,0,0,2018-10-01 18:47:35.264719,2
1,1,0,2018-10-01 18:47:37.866281,2
1,1,0,2018-10-01 18:48:40.229562,2
2,0,0,2018-10-01 18:48:42.731516,2
1,1,0,2018-10-01 18:48:55.612375,2
3,0,0,2018-10-01 18:49:00.649484,2
1,1,0,2018-10-01 18:49:09.292062,2
2,0,0,2018-10-01 18:49:10.258859,2
1,1,1,2018-10-01 18:49:16.065500,2
2,0,0,2018-10-01 18:49:16.698312,2
3,0,0,2018-10-01 18:55:03.645578,2
3,0,0,2018-10-01 18:55:04.313547,2
3,0,0,2018-10-01 18:55:05.047922,2
3,0,0,2018-10-01 18:55:05.881906,2
1,1,0,2018-10-01 18:55:33.809641,2
2,0,0,2018-10-01 18:55:34.477609,2
2,0,0,2018-10-01 18:55:59.235422,2
2,0,0,2018-10-01 18:57:56.952219,2
1,1,0,2018-10-01 18:58:04.661203,2
2,0,0,2018-10-01 18:58:41.897531,2
1,1,0,2018-10-01 18:58:49.038156,2
2,0,0,2018-10-01 18:58:50.473703,2
3,0,0,2018-10-01 18:58:51.106516,2
3,0,0,2018-10-01 18:59:07.590891,2
1,1,0,2018-10-01 19:01:01.270578,2
3,0,0,2018-10-01 19:01:18.221750,2
3,0,0,2018-10-01 19:02:15.979562,2
1,1,1,2018-10-01 19:02:24.186594,2
1,1,0,2018-10-01 19:02:27.557688,2
1,1,0,2018-10-01 19:02:28.891672,2
1,1,0,2018-10-01 19:03:38.760812,2
1,1,0,2018-10-01 19:03:46.235422,2
1,1,1,2018-10-01 19:03:48.004953,2
2,0,0,2018-10-01 19:03:50.172922,2
1,1,0,2018-10-01 19:04:34.182688,2
1,1,0,2018-10-01 19:04:34.784250,2
3,0,0,2018-10-01 19:05:43.620188,2
1,1,0,2018-10-01 19:05:49.292062,2
1,1,0,2018-10-01 19:05:50.592844,2
2,0,0,2018-10-01 19:07:49.278391,2
1,1,1,2018-10-01 19:08:01.223703,2
2,0,0,2018-10-01 19:09:13.495188,2
3,0,0,2018-10-01 19:09:37.920969,2
1,1,0,2018-10-01 19:09:42.725656,2
2,0,0,2018-10-01 19:09:44.192453,2
1,1,0,2018-10-01 19:09:54.403391,2
2,0,0,2018-10-01 19:09:55.805734,2
1,1,0,2018-10-01 19:09:56.706125,2
1,1,0,2018-10-01 19:10:00.842844,2
2,0,0,2018-10-01 19:10:01.176828,2
2,0,0,2018-10-01 19:10:02.145578,2
3,0,0,2018-10-01 19:10:03.079172,2
3,0,0,2018-10-01 19:10:06.915109,2
3,0,0,2018-10-01 19:40:26.569406,2
3,0,0,2018-10-01 19:41:21.290109,2
2,0,0,2018-10-01 19:41:40.008859,2
1,1,1,2018-10-01 19:41:48.116281,2
3,0,0,2018-10-01 19:42:17.346750,2
1,1,0,2018-10-01 19:42:45.141672,2
1,1,0,2018-10-01 19:42:52.448312,2
3,0,0,2018-10-01 19:43:13.069406,2
3,0,0,2018-10-01 19:44:00.483469,2
1,1,0,2018-10-01 19:45:11.086984,2
3,0,0,2018-10-01 19:45:35.178781,2
3,0,0,2018-10-01 19:45:35.278391,2
2,0,0,2018-10-01 19:45:56.165109,2
1,1,0,2018-10-01 19:46:13.915109,2
1,1,1,2018-10-01 19:46:18.354562,2
1,1,0,2018-10-01 19:46:21.124094,2
2,0,0,2018-10-01 19:47:40.036203,2
1,1,0,2018-10-01 19:48:44.700266,2
1,1,0,2018-10-01 19:49:11.260812,2
3,0,0,2018-10-01 19:49:44.626047,2
2,0,0,2018-10-01 19:49:54.971750,2
3,0,0,2018-10-01 19:50:16.626047,2
2,0,0,2018-10-01 19:50:39.282297,2
2,0,0,2018-10-01 19:51:48.217844,2
1,1,0,2018-10-01 19:51:55.725656,2
1,1,1,2018-10-01 19:52:04.934641,2
