Test	Animal	Treatment	Code	Apparatus	Time	Animal notes	Segment of test	WholeArena : time	WholeArena : distance	WholeArena : average speed	WholeArena : time mobile	WholeArena : time immobile	WholeArena : immobile episodes	Edge10cm : time	Edge10cm : distance	Edge10cm : time mobile	Edge10cm : time immobile	Edge10cm : immobile episodes	Edge10cm : freezing episodes	Edge10cm : time freezing	Center30cm : time	Center30cm : distance	Center30cm : time mobile	Center30cm : time immobile	Center30cm : freezing episodes	Center30cm : time freezing	ID	DOB	Group
3	5	A	A	Field3	14:20		235 - 240 secs.	5.0	0.000	0.019	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	1	1.6	5		sham
3	5	A	A	Field3	14:20		240 - 245 secs.	5.0	0.000	0.003	0.1	4.9	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.1	4.9	1	0.3	5		sham
3	5	A	A	Field3	14:20		245 - 250 secs.	5.0	0.018	0.014	1.8	3.2	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.018	1.8	3.2	3	1.7	5		sham
3	5	A	A	Field3	14:20		250 - 255 secs.	5.0	0.145	0.055	2.5	2.6	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.145	2.5	2.6	3	1.6	5		sham
3	5	A	A	Field3	14:20		255 - 260 secs.	5.0	0.047	0.028	2.7	2.3	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.047	2.7	2.3	3	1.2	5		sham
3	5	A	A	Field3	14:20		260 - 265 secs.	5.0	0.000	0.017	3.2	1.8	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	3.2	1.8	3	2.6	5		sham
3	5	A	A	Field3	14:20		265 - 270 secs.	5.0	0.000	0.015	1.3	3.7	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	1.3	3.7	3	2.8	5		sham
3	5	A	A	Field3	14:20		270 - 275 secs.	5.0	0.139	0.031	4.4	0.6	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.139	4.4	0.6	2	1.0	5		sham
3	5	A	A	Field3	14:20		275 - 280 secs.	5.0	0.105	0.048	5.0	0.0	0	2.2	0.062	2.2	0.0	0	0	0.0	2.8	0.042	2.8	0.0	2	1.1	5		sham
3	5	A	A	Field3	14:20		280 - 285 secs.	5.0	0.388	0.105	5.0	0.0	0	3.9	0.227	3.9	0.0	0	0	0.0	1.1	0.161	1.1	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		285 - 290 secs.	5.0	0.254	0.079	5.0	0.0	0	3.9	0.104	3.9	0.0	0	1	0.9	1.1	0.150	1.1	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		290 - 295 secs.	5.0	0.353	0.093	5.0	0.0	0	5.0	0.353	5.0	0.0	0	1	0.5	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		295 - 300 secs.	5.0	0.037	0.021	5.0	0.0	0	5.0	0.037	5.0	0.0	0	3	2.7	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		300 - 305 secs.	5.0	0.180	0.046	5.0	0.0	0	5.0	0.180	5.0	0.0	0	1	0.7	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		305 - 310 secs.	5.0	0.375	0.093	5.0	0.0	0	3.8	0.145	3.8	0.0	0	1	0.8	1.2	0.230	1.2	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		310 - 315 secs.	5.0	0.525	0.133	5.0	0.0	0	4.6	0.430	4.6	0.0	0	0	0.0	0.4	0.095	0.4	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		315 - 320 secs.	5.0	0.276	0.071	3.7	1.3	1	5.0	0.276	3.7	1.3	1	1	0.3	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		320 - 325 secs.	5.0	0.185	0.049	1.5	3.5	1	5.0	0.185	1.5	3.5	1	2	1.7	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		325 - 330 secs.	5.0	0.057	0.019	0.3	4.7	0	5.0	0.057	0.3	4.7	0	1	2.1	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		330 - 335 secs.	5.0	0.201	0.055	5.0	0.0	0	4.0	0.147	4.0	0.0	0	1	0.9	1.0	0.054	1.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		335 - 340 secs.	5.0	0.372	0.091	5.0	0.0	0	2.4	0.093	2.4	0.0	0	0	0.0	2.6	0.280	2.6	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		340 - 345 secs.	5.0	0.397	0.116	5.0	0.0	0	1.3	0.141	1.3	0.0	0	0	0.0	3.8	0.256	3.8	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		345 - 350 secs.	5.0	0.114	0.039	2.4	2.6	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.114	2.4	2.6	2	2.1	5		sham
3	5	A	A	Field3	14:20		350 - 355 secs.	5.0	0.239	0.073	4.9	0.1	0	4.8	0.239	4.8	0.0	0	1	0.7	0.2	0.000	0.1	0.1	0	0.0	5		sham
3	5	A	A	Field3	14:20		355 - 360 secs.	5.0	0.191	0.045	3.2	1.8	1	5.0	0.191	3.2	1.8	1	2	1.4	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		360 - 365 secs.	5.0	0.238	0.077	4.0	1.0	1	5.0	0.238	4.0	1.0	1	1	0.6	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		365 - 370 secs.	5.0	0.156	0.041	3.0	2.1	0	1.5	0.034	0.1	1.4	1	1	0.7	3.5	0.122	2.8	0.7	2	1.5	5		sham
3	5	A	A	Field3	14:20		370 - 375 secs.	5.0	0.472	0.103	5.0	0.0	0	3.6	0.288	3.6	0.0	0	0	0.0	1.4	0.184	1.4	0.0	0	0.3	5		sham
3	5	A	A	Field3	14:20		375 - 380 secs.	5.0	0.234	0.061	5.0	0.0	0	1.2	0.094	1.2	0.0	0	0	0.0	3.8	0.140	3.8	0.0	2	1.4	5		sham
3	5	A	A	Field3	14:20		380 - 385 secs.	5.0	0.160	0.052	1.8	3.2	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.160	1.8	3.2	2	1.6	5		sham
3	5	A	A	Field3	14:20		385 - 390 secs.	5.0	0.000	0.008	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	3	3.7	5		sham
3	5	A	A	Field3	14:20		390 - 395 secs.	5.0	0.040	0.022	1.9	3.1	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.040	1.9	3.1	2	1.5	5		sham
3	5	A	A	Field3	14:20		395 - 400 secs.	5.0	0.000	0.012	0.1	4.9	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.1	4.9	2	2.4	5		sham
3	5	A	A	Field3	14:20		400 - 405 secs.	5.0	0.000	0.018	0.7	4.3	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.7	4.3	2	1.5	5		sham
3	5	A	A	Field3	14:20		405 - 410 secs.	5.0	0.000	0.012	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	5	3.2	5		sham
3	5	A	A	Field3	14:20		410 - 415 secs.	5.0	0.000	0.003	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	3	3.2	5		sham
3	5	A	A	Field3	14:20		415 - 420 secs.	5.0	0.000	0.000	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	4	4.0	5		sham
3	5	A	A	Field3	14:20		420 - 425 secs.	5.0	0.000	0.000	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	0	5.0	5		sham
3	5	A	A	Field3	14:20		425 - 430 secs.	5.0	0.000	0.000	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	0	5.0	5		sham
3	5	A	A	Field3	14:20		430 - 435 secs.	5.0	0.000	0.004	0.4	4.6	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.4	4.6	1	4.0	5		sham
3	5	A	A	Field3	14:20		435 - 440 secs.	5.0	0.024	0.020	2.0	3.0	2	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.024	2.0	3.0	1	2.0	5		sham
3	5	A	A	Field3	14:20		440 - 445 secs.	5.0	0.000	0.010	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	4	1.7	5		sham
3	5	A	A	Field3	14:20		445 - 450 secs.	5.0	0.000	0.019	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	3	1.3	5		sham
3	5	A	A	Field3	14:20		450 - 455 secs.	5.0	0.000	0.006	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	3	2.4	5		sham
3	5	A	A	Field3	14:20		455 - 460 secs.	5.0	0.043	0.018	1.6	3.4	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.043	1.6	3.4	2	2.5	5		sham
3	5	A	A	Field3	14:20		460 - 465 secs.	5.0	0.000	0.013	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	2	2.9	5		sham
3	5	A	A	Field3	14:20		465 - 470 secs.	5.0	0.000	0.014	0.1	4.9	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.1	4.9	2	1.2	5		sham
3	5	A	A	Field3	14:20		470 - 475 secs.	5.0	0.000	0.005	0.1	4.9	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.1	4.9	1	1.4	5		sham
3	5	A	A	Field3	14:20		475 - 480 secs.	5.0	0.000	0.015	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	3	1.7	5		sham
3	5	A	A	Field3	14:20		480 - 485 secs.	5.0	0.018	0.009	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.018	0.0	5.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		485 - 490 secs.	5.0	0.040	0.024	2.4	2.6	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.040	2.4	2.6	2	1.2	5		sham
3	5	A	A	Field3	14:20		490 - 495 secs.	5.0	0.000	0.000	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	2	1.0	5		sham
3	5	A	A	Field3	14:20		495 - 500 secs.	5.0	0.000	0.013	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	2	3.3	5		sham
3	5	A	A	Field3	14:20		500 - 505 secs.	5.0	0.178	0.051	4.7	0.3	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.178	4.7	0.3	1	0.8	5		sham
3	5	A	A	Field3	14:20		505 - 510 secs.	5.0	0.038	0.016	1.6	3.4	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.038	1.6	3.4	4	2.0	5		sham
3	5	A	A	Field3	14:20		510 - 515 secs.	5.0	0.017	0.003	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.017	0.0	5.0	1	2.4	5		sham
3	5	A	A	Field3	14:20		515 - 520 secs.	5.0	0.000	0.029	4.1	0.9	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	4.1	0.9	3	1.5	5		sham
3	5	A	A	Field3	14:20		520 - 525 secs.	5.0	0.147	0.033	5.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.147	5.0	0.0	2	1.1	5		sham
3	5	A	A	Field3	14:20		525 - 530 secs.	5.0	0.017	0.019	0.8	4.2	2	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.017	0.8	4.2	3	2.0	5		sham
3	5	A	A	Field3	14:20		530 - 535 secs.	5.0	0.143	0.048	4.0	1.0	0	0.1	0.000	0.1	0.0	0	0	0.0	4.9	0.143	4.0	1.0	1	1.2	5		sham
3	5	A	A	Field3	14:20		535 - 540 secs.	5.0	0.158	0.048	5.0	0.0	0	5.0	0.158	5.0	0.0	0	2	0.7	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		540 - 545 secs.	5.0	0.233	0.072	5.0	0.0	0	5.0	0.233	5.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		545 - 550 secs.	5.0	0.028	0.014	0.4	4.6	1	5.0	0.028	0.4	4.6	1	2	1.8	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		550 - 555 secs.	5.0	0.000	0.003	0.0	5.0	0	5.0	0.000	0.0	5.0	0	3	3.0	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		555 - 560 secs.	5.0	0.000	0.004	0.0	5.0	0	5.0	0.000	0.0	5.0	0	1	2.5	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		560 - 565 secs.	5.0	0.000	0.009	0.0	5.0	0	5.0	0.000	0.0	5.0	0	2	1.5	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		565 - 570 secs.	5.0	0.000	0.008	0.0	5.0	0	5.0	0.000	0.0	5.0	0	1	0.6	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		570 - 575 secs.	5.0	0.290	0.077	2.6	2.4	0	2.9	0.017	0.5	2.4	0	0	0.0	2.1	0.273	2.1	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		575 - 580 secs.	5.0	0.159	0.048	2.4	2.6	1	5.0	0.159	2.4	2.6	1	2	1.0	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		580 - 585 secs.	5.0	0.282	0.067	5.0	0.0	0	5.0	0.282	5.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		585 - 590 secs.	5.0	0.201	0.054	2.8	2.2	1	4.6	0.133	2.4	2.2	1	2	2.2	0.4	0.068	0.4	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		590 - 595 secs.	5.0	0.161	0.046	4.2	0.8	0	5.0	0.161	4.2	0.8	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		595 - 600 secs.	5.0	0.257	0.071	3.6	1.4	1	3.0	0.194	3.0	0.0	0	0	0.0	2.0	0.064	0.6	1.4	1	0.7	5		sham
3	5	A	A	Field3	14:20		600 - 605 secs.	5.0	0.157	0.046	2.8	2.2	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.157	2.8	2.2	1	0.5	5		sham
3	5	A	A	Field3	14:20		605 - 610 secs.	5.0	0.018	0.028	2.1	2.9	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.018	2.1	2.9	3	2.6	5		sham
3	5	A	A	Field3	14:20		610 - 615 secs.	5.0	0.185	0.052	2.7	2.3	1	1.9	0.078	1.9	0.0	0	0	0.0	3.1	0.107	0.8	2.3	1	1.0	5		sham
3	5	A	A	Field3	14:20		615 - 620 secs.	5.0	0.099	0.031	3.6	1.4	1	5.0	0.099	3.6	1.4	1	2	0.6	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		620 - 625 secs.	5.0	0.393	0.098	4.2	0.8	0	5.0	0.393	4.2	0.8	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		625 - 630 secs.	5.0	0.018	0.008	1.0	4.0	1	5.0	0.018	1.0	4.0	1	2	4.2	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		630 - 635 secs.	5.0	0.034	0.022	1.7	3.3	0	5.0	0.034	1.7	3.3	0	1	2.8	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		635 - 640 secs.	5.0	0.395	0.090	5.0	0.0	0	5.0	0.395	5.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		640 - 645 secs.	5.0	0.162	0.044	2.3	2.7	1	5.0	0.162	2.3	2.7	1	3	2.4	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		645 - 650 secs.	5.0	0.333	0.076	5.0	0.0	0	5.0	0.333	5.0	0.0	0	0	0.8	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		650 - 655 secs.	5.0	0.232	0.054	4.2	0.9	1	4.0	0.206	4.0	0.0	0	2	0.7	1.0	0.027	0.1	0.9	1	0.1	5		sham
3	5	A	A	Field3	14:20		655 - 660 secs.	5.0	0.147	0.035	1.6	3.4	0	0.3	0.041	0.3	0.0	0	0	0.0	4.7	0.106	1.3	3.4	1	2.8	5		sham
3	5	A	A	Field3	14:20		660 - 665 secs.	5.0	0.319	0.066	2.4	2.6	1	4.2	0.161	1.6	2.6	1	1	0.7	0.8	0.157	0.8	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		665 - 670 secs.	5.0	0.116	0.065	5.0	0.0	0	4.9	0.097	4.9	0.0	0	1	0.5	0.1	0.019	0.1	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		670 - 675 secs.	5.0	0.265	0.059	3.1	1.9	1	5.0	0.265	3.1	1.9	1	2	2.1	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		675 - 680 secs.	5.0	0.099	0.047	3.5	1.5	0	5.0	0.099	3.5	1.5	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		680 - 685 secs.	5.0	0.256	0.074	4.2	0.9	1	5.0	0.256	4.2	0.9	1	1	0.7	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		685 - 690 secs.	5.0	0.486	0.111	3.4	1.6	0	4.0	0.393	2.4	1.6	0	1	0.4	1.0	0.094	1.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		690 - 695 secs.	5.0	0.140	0.035	2.3	2.7	1	5.0	0.140	2.3	2.7	1	1	1.9	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		695 - 700 secs.	5.0	0.054	0.039	4.5	0.5	1	5.0	0.054	4.5	0.5	1	1	0.1	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		700 - 705 secs.	5.0	0.124	0.042	2.5	2.5	0	5.0	0.124	2.5	2.5	0	1	1.7	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		705 - 710 secs.	5.0	0.142	0.046	3.7	1.3	1	1.2	0.026	1.2	0.0	0	0	0.0	3.8	0.116	2.6	1.3	1	0.8	5		sham
3	5	A	A	Field3	14:20		710 - 715 secs.	5.0	0.160	0.041	4.1	0.9	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.160	4.1	0.9	1	0.3	5		sham
3	5	A	A	Field3	14:20		715 - 720 secs.	5.0	0.040	0.016	1.7	3.3	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.040	1.7	3.3	3	2.1	5		sham
3	5	A	A	Field3	14:20		720 - 725 secs.	5.0	0.091	0.020	3.7	1.3	0	3.5	0.063	3.5	0.0	0	2	1.0	1.5	0.028	0.2	1.3	0	0.9	5		sham
3	5	A	A	Field3	14:20		725 - 730 secs.	5.0	0.198	0.055	4.4	0.6	1	5.0	0.198	4.4	0.6	1	1	1.3	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		730 - 735 secs.	5.0	0.020	0.011	0.6	4.4	0	5.0	0.020	0.6	4.4	0	1	3.8	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		735 - 740 secs.	5.0	0.018	0.016	1.8	3.2	1	5.0	0.018	1.8	3.2	1	1	2.5	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		740 - 745 secs.	5.0	0.128	0.040	2.7	2.3	1	5.0	0.128	2.7	2.3	1	3	1.7	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		745 - 750 secs.	5.0	0.207	0.051	2.5	2.5	1	0.5	0.065	0.5	0.0	0	0	0.0	4.5	0.142	2.0	2.5	1	0.3	5		sham
3	5	A	A	Field3	14:20		750 - 755 secs.	5.0	0.302	0.068	5.0	0.0	0	4.5	0.239	4.5	0.0	0	1	0.3	0.5	0.063	0.5	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		755 - 760 secs.	5.0	0.274	0.060	5.0	0.0	0	5.0	0.274	5.0	0.0	0	1	1.0	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		760 - 765 secs.	5.0	0.279	0.073	5.0	0.0	0	5.0	0.279	5.0	0.0	0	1	0.7	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		765 - 770 secs.	5.0	0.102	0.026	5.0	0.0	0	5.0	0.102	5.0	0.0	0	1	1.2	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		770 - 775 secs.	5.0	0.164	0.059	5.0	0.0	0	3.8	0.104	3.8	0.0	0	1	0.5	1.3	0.059	1.3	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		775 - 780 secs.	5.0	0.310	0.077	5.0	0.0	0	2.1	0.061	2.1	0.0	0	0	0.0	2.9	0.249	2.9	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		780 - 785 secs.	5.0	0.063	0.039	2.7	2.3	1	5.0	0.063	2.7	2.3	1	2	1.2	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		785 - 790 secs.	5.0	0.486	0.113	3.4	1.6	1	2.1	0.118	0.5	1.6	1	1	0.6	2.9	0.368	2.9	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		790 - 795 secs.	5.0	0.136	0.030	2.6	2.4	1	5.0	0.136	2.6	2.4	1	0	0.8	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		795 - 800 secs.	5.0	0.137	0.050	2.8	2.2	0	5.0	0.137	2.8	2.2	0	2	1.5	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		800 - 805 secs.	5.0	0.277	0.063	3.5	1.6	1	5.0	0.277	3.5	1.6	1	2	1.8	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		805 - 810 secs.	5.0	0.017	0.007	0.0	5.0	0	5.0	0.017	0.0	5.0	0	3	3.5	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		810 - 815 secs.	5.0	0.195	0.061	4.2	0.8	0	4.5	0.157	3.7	0.8	0	1	0.4	0.5	0.038	0.5	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		815 - 820 secs.	5.0	0.077	0.016	0.9	4.1	2	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.077	0.9	4.1	3	3.1	5		sham
3	5	A	A	Field3	14:20		820 - 825 secs.	5.0	0.080	0.026	1.3	3.7	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.080	1.3	3.7	1	2.6	5		sham
3	5	A	A	Field3	14:20		825 - 830 secs.	5.0	0.200	0.054	5.0	0.0	0	4.0	0.092	4.0	0.0	0	2	0.9	1.0	0.109	1.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		830 - 835 secs.	5.0	0.167	0.051	2.6	2.4	1	5.0	0.167	2.6	2.4	1	0	0.0	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		835 - 840 secs.	5.0	0.075	0.015	0.4	4.6	1	5.0	0.075	0.4	4.6	1	2	4.1	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		840 - 845 secs.	5.0	0.037	0.012	0.4	4.6	1	5.0	0.037	0.4	4.6	1	3	2.5	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		845 - 850 secs.	5.0	0.019	0.024	2.3	2.7	0	5.0	0.019	2.3	2.7	0	2	1.2	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		850 - 855 secs.	5.0	0.000	0.009	3.3	1.7	1	5.0	0.000	3.3	1.7	1	2	2.0	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		855 - 860 secs.	5.0	0.000	0.004	0.0	5.0	0	5.0	0.000	0.0	5.0	0	4	4.6	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		860 - 865 secs.	5.0	0.000	0.012	0.0	5.0	0	5.0	0.000	0.0	5.0	0	4	3.8	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		865 - 870 secs.	5.0	0.000	0.017	0.7	4.3	0	5.0	0.000	0.7	4.3	0	2	2.3	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		870 - 875 secs.	5.0	0.000	0.016	1.1	3.9	1	5.0	0.000	1.1	3.9	1	5	1.9	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		875 - 880 secs.	5.0	0.197	0.058	1.9	3.1	0	3.8	0.049	0.7	3.1	0	1	2.0	1.2	0.149	1.2	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		880 - 885 secs.	5.0	0.155	0.032	3.0	2.0	1	2.2	0.050	0.2	2.0	1	3	1.5	2.8	0.105	2.8	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		885 - 890 secs.	5.0	0.093	0.037	2.3	2.7	0	5.0	0.093	2.3	2.7	0	1	1.3	0.0	0.000	0.0	0.0	0	0.0	5		sham
3	5	A	A	Field3	14:20		890 - 895 secs.	5.0	0.272	0.062	2.5	2.5	1	0.7	0.018	0.7	0.0	0	0	0.0	4.3	0.253	1.8	2.5	1	0.4	5		sham
3	5	A	A	Field3	14:20		895 - 900 secs.	5.0	0.000	0.007	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	3	1.8	5		sham
3	5	A	A	Field3	14:20		900 - 905 secs.	5.0	0.000	0.004	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	2	2.1	5		sham
3	5	A	A	Field3	14:20		905 - 910 secs.	5.0	0.000	0.000	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	1	4.6	5		sham
3	5	A	A	Field3	14:20		910 - 915 secs.	5.0	0.000	0.014	0.1	4.9	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.1	4.9	2	0.8	5		sham
3	5	A	A	Field3	14:20		915 - 920 secs.	5.0	0.094	0.034	5.0	0.0	0	0.1	0.000	0.1	0.0	0	0	0.0	4.9	0.094	4.9	0.0	1	0.4	5		sham
3	5	A	A	Field3	14:20		920 - 925 secs.	5.0	0.213	0.061	2.3	2.7	1	3.7	0.049	1.0	2.7	1	2	1.2	1.3	0.164	1.3	0.0	0	0.0	5		sham
