Test	Animal	Treatment	Code	Apparatus	Time	Animal notes	Segment of test	WholeArena : time	WholeArena : distance	WholeArena : average speed	WholeArena : time mobile	WholeArena : time immobile	WholeArena : immobile episodes	Edge10cm : time	Edge10cm : distance	Edge10cm : time mobile	Edge10cm : time immobile	Edge10cm : immobile episodes	Edge10cm : freezing episodes	Edge10cm : time freezing	Center30cm : time	Center30cm : distance	Center30cm : time mobile	Center30cm : time immobile	Center30cm : freezing episodes	Center30cm : time freezing	ID	DOB	Group
11	9	A	A	Field3	15:24		88 - 89 secs.	1.0	0.150	0.151	1.0	0.0	0	0.4	0.063	0.4	0.0	0	0	0.0	0.6	0.087	0.6	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		89 - 90 secs.	1.0	0.142	0.157	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.142	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		90 - 91 secs.	1.0	0.110	0.112	1.0	0.0	0	0.8	0.067	0.8	0.0	0	0	0.0	0.2	0.042	0.2	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		91 - 92 secs.	1.0	0.120	0.152	1.0	0.0	0	1.0	0.120	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		92 - 93 secs.	1.0	0.000	0.043	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		93 - 94 secs.	1.0	0.039	0.074	1.0	0.0	0	1.0	0.039	1.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		94 - 95 secs.	1.0	0.048	0.092	1.0	0.0	0	1.0	0.048	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		95 - 96 secs.	1.0	0.216	0.248	1.0	0.0	0	0.2	0.034	0.2	0.0	0	0	0.0	0.8	0.181	0.8	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		96 - 97 secs.	1.0	0.086	0.059	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.086	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		97 - 98 secs.	1.0	0.135	0.158	1.0	0.0	0	0.5	0.076	0.5	0.0	0	0	0.0	0.5	0.060	0.5	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		98 - 99 secs.	1.0	0.071	0.181	1.0	0.0	0	0.9	0.071	0.9	0.0	0	0	0.0	0.1	0.000	0.1	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		99 - 100 secs.	1.0	0.206	0.212	1.0	0.0	0	0.4	0.028	0.4	0.0	0	0	0.0	0.6	0.178	0.6	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		100 - 101 secs.	1.0	0.092	0.093	1.0	0.0	0	0.8	0.043	0.8	0.0	0	0	0.0	0.2	0.049	0.2	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		101 - 102 secs.	1.0	0.077	0.077	1.0	0.0	0	1.0	0.077	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		102 - 103 secs.	1.0	0.000	0.056	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.5	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		103 - 104 secs.	1.0	0.023	0.073	1.0	0.0	0	1.0	0.023	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		104 - 105 secs.	1.0	0.127	0.168	1.0	0.0	0	1.0	0.127	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		105 - 106 secs.	1.0	0.087	0.147	1.0	0.0	0	0.7	0.087	0.7	0.0	0	0	0.0	0.3	0.000	0.3	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		106 - 107 secs.	1.0	0.241	0.251	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.241	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		107 - 108 secs.	1.0	0.085	0.076	1.0	0.0	0	1.0	0.085	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		108 - 109 secs.	1.0	0.000	0.043	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		109 - 110 secs.	1.0	0.110	0.116	1.0	0.0	0	1.0	0.110	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		110 - 111 secs.	1.0	0.023	0.058	1.0	0.0	0	1.0	0.023	1.0	0.0	0	1	0.5	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		111 - 112 secs.	1.0	0.069	0.046	1.0	0.0	0	1.0	0.069	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		112 - 113 secs.	1.0	0.049	0.039	1.0	0.0	0	1.0	0.049	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		113 - 114 secs.	1.0	0.019	0.115	1.0	0.0	0	1.0	0.019	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		114 - 115 secs.	1.0	0.022	0.056	1.0	0.0	0	1.0	0.022	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		115 - 116 secs.	1.0	0.019	0.027	1.0	0.0	0	1.0	0.019	1.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		116 - 117 secs.	1.0	0.022	0.064	0.6	0.4	1	1.0	0.022	0.6	0.4	1	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		117 - 118 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	1	0.8	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		118 - 119 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		119 - 120 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	0.6	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		120 - 121 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		121 - 122 secs.	1.0	0.000	0.022	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		122 - 123 secs.	1.0	0.096	0.090	0.7	0.4	0	0.6	0.047	0.2	0.4	0	0	0.0	0.4	0.049	0.4	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		123 - 124 secs.	1.0	0.000	0.052	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	1.0	0.0	1	0.3	9		irrad
11	9	A	A	Field3	15:24		124 - 125 secs.	1.0	0.061	0.121	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.061	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		125 - 126 secs.	1.0	0.048	0.079	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.048	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		126 - 127 secs.	1.0	0.214	0.201	1.0	0.0	0	0.5	0.069	0.5	0.0	0	0	0.0	0.6	0.145	0.6	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		127 - 128 secs.	1.0	0.019	0.000	1.0	0.0	0	1.0	0.019	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		128 - 129 secs.	1.0	0.099	0.136	1.0	0.0	0	1.0	0.099	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		129 - 130 secs.	1.0	0.191	0.188	1.0	0.0	0	1.0	0.191	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		130 - 131 secs.	1.0	0.000	0.021	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.5	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		131 - 132 secs.	1.0	0.020	0.000	1.0	0.0	0	1.0	0.020	1.0	0.0	0	0	0.2	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		132 - 133 secs.	1.0	0.021	0.022	1.0	0.0	0	1.0	0.021	1.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		133 - 134 secs.	1.0	0.000	0.041	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		134 - 135 secs.	1.0	0.050	0.061	1.0	0.0	0	1.0	0.050	1.0	0.0	0	1	0.2	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		135 - 136 secs.	1.0	0.042	0.137	1.0	0.0	0	1.0	0.042	1.0	0.0	0	0	0.3	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		136 - 137 secs.	1.0	0.000	0.083	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		137 - 138 secs.	1.0	0.058	0.084	1.0	0.0	0	1.0	0.058	1.0	0.0	0	1	0.5	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		138 - 139 secs.	1.0	0.063	0.105	1.0	0.0	0	1.0	0.063	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		139 - 140 secs.	1.0	0.105	0.097	1.0	0.0	0	1.0	0.105	1.0	0.0	0	1	0.1	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		140 - 141 secs.	1.0	0.094	0.129	1.0	0.0	0	1.0	0.094	1.0	0.0	0	0	0.6	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		141 - 142 secs.	1.0	0.102	0.081	1.0	0.0	0	1.0	0.102	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		142 - 143 secs.	1.0	0.027	0.051	1.0	0.0	0	1.0	0.027	1.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		143 - 144 secs.	1.0	0.022	0.046	1.0	0.0	0	1.0	0.022	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		144 - 145 secs.	1.0	0.020	0.019	1.0	0.0	0	1.0	0.020	1.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		145 - 146 secs.	1.0	0.019	0.055	1.0	0.0	0	1.0	0.019	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		146 - 147 secs.	1.0	0.098	0.133	1.0	0.0	0	1.0	0.098	1.0	0.0	0	0	0.2	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		147 - 148 secs.	1.0	0.245	0.247	1.0	0.0	0	1.0	0.245	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		148 - 149 secs.	1.0	0.019	0.021	1.0	0.0	0	1.0	0.019	1.0	0.0	0	1	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		149 - 150 secs.	1.0	0.000	0.021	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.7	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		150 - 151 secs.	1.0	0.066	0.098	1.0	0.0	0	1.0	0.066	1.0	0.0	0	0	0.4	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		151 - 152 secs.	1.0	0.130	0.149	1.0	0.0	0	0.8	0.130	0.8	0.0	0	0	0.0	0.2	0.000	0.2	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		152 - 153 secs.	1.0	0.000	0.046	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		153 - 154 secs.	1.0	0.127	0.150	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.127	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		154 - 155 secs.	1.0	0.142	0.152	1.0	0.0	0	0.9	0.082	0.9	0.0	0	0	0.0	0.2	0.060	0.2	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		155 - 156 secs.	1.0	0.166	0.182	1.0	0.0	0	1.0	0.166	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		156 - 157 secs.	1.0	0.022	0.039	1.0	0.0	0	1.0	0.022	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		157 - 158 secs.	1.0	0.060	0.141	1.0	0.0	0	1.0	0.060	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		158 - 159 secs.	1.0	0.076	0.107	1.0	0.0	0	1.0	0.076	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		159 - 160 secs.	1.0	0.051	0.066	1.0	0.0	0	1.0	0.051	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		160 - 161 secs.	1.0	0.190	0.216	1.0	0.0	0	0.8	0.151	0.8	0.0	0	0	0.0	0.2	0.039	0.2	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		161 - 162 secs.	1.0	0.123	0.138	1.0	0.0	0	0.9	0.073	0.9	0.0	0	0	0.0	0.1	0.050	0.1	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		162 - 163 secs.	1.0	0.096	0.106	1.0	0.0	0	1.0	0.096	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		163 - 164 secs.	1.0	0.082	0.087	1.0	0.0	0	1.0	0.082	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		164 - 165 secs.	1.0	0.021	0.000	1.0	0.0	0	1.0	0.021	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		165 - 166 secs.	1.0	0.000	0.000	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.5	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		166 - 167 secs.	1.0	0.049	0.109	1.0	0.0	0	1.0	0.049	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		167 - 168 secs.	1.0	0.131	0.145	1.0	0.0	0	0.5	0.054	0.5	0.0	0	0	0.0	0.5	0.077	0.5	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		168 - 169 secs.	1.0	0.044	0.066	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.044	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		169 - 170 secs.	1.0	0.086	0.084	1.0	0.0	0	0.7	0.061	0.7	0.0	0	0	0.0	0.3	0.025	0.3	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		170 - 171 secs.	1.0	0.023	0.079	1.0	0.0	0	1.0	0.023	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		171 - 172 secs.	1.0	0.000	0.024	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		172 - 173 secs.	1.0	0.084	0.135	1.0	0.0	0	1.0	0.084	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		173 - 174 secs.	1.0	0.222	0.254	1.0	0.0	0	0.5	0.064	0.5	0.0	0	0	0.0	0.5	0.158	0.5	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		174 - 175 secs.	1.0	0.164	0.168	1.0	0.0	0	0.2	0.032	0.2	0.0	0	0	0.0	0.8	0.132	0.8	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		175 - 176 secs.	1.0	0.079	0.091	1.0	0.0	0	1.0	0.079	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		176 - 177 secs.	1.0	0.021	0.027	1.0	0.0	0	1.0	0.021	1.0	0.0	0	0	0.1	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		177 - 178 secs.	1.0	0.133	0.163	1.0	0.0	0	1.0	0.133	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		178 - 179 secs.	1.0	0.226	0.228	1.0	0.0	0	1.0	0.226	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		179 - 180 secs.	1.0	0.111	0.122	1.0	0.0	0	1.0	0.111	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		180 - 181 secs.	1.0	0.019	0.000	1.0	0.0	0	1.0	0.019	1.0	0.0	0	2	0.6	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		181 - 182 secs.	1.0	0.029	0.052	1.0	0.0	0	1.0	0.029	1.0	0.0	0	0	0.1	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		182 - 183 secs.	1.0	0.094	0.137	1.0	0.0	0	1.0	0.094	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		183 - 184 secs.	1.0	0.041	0.049	1.0	0.0	0	1.0	0.041	1.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		184 - 185 secs.	1.0	0.021	0.024	1.0	0.0	0	1.0	0.021	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		185 - 186 secs.	1.0	0.102	0.109	1.0	0.0	0	1.0	0.102	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		186 - 187 secs.	1.0	0.041	0.076	1.0	0.0	0	1.0	0.041	1.0	0.0	0	0	0.7	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		187 - 188 secs.	1.0	0.075	0.099	1.0	0.0	0	1.0	0.075	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		188 - 189 secs.	1.0	0.105	0.096	0.7	0.3	1	1.0	0.105	0.7	0.3	1	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		189 - 190 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	1	0.7	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		190 - 191 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		191 - 192 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		192 - 193 secs.	1.0	0.000	0.043	0.2	0.8	0	1.0	0.000	0.2	0.8	0	0	0.8	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		193 - 194 secs.	1.0	0.173	0.178	1.0	0.0	0	0.5	0.091	0.5	0.0	0	0	0.0	0.5	0.082	0.5	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		194 - 195 secs.	1.0	0.138	0.178	1.0	0.0	0	0.3	0.046	0.3	0.0	0	0	0.0	0.7	0.092	0.7	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		195 - 196 secs.	1.0	0.019	0.029	1.0	0.0	0	1.0	0.019	1.0	0.0	0	1	0.5	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		196 - 197 secs.	1.0	0.000	0.092	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		197 - 198 secs.	1.0	0.019	0.051	1.0	0.0	0	1.0	0.019	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		198 - 199 secs.	1.0	0.019	0.040	1.0	0.0	0	1.0	0.019	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		199 - 200 secs.	1.0	0.215	0.283	1.0	0.0	0	1.0	0.215	1.0	0.0	0	0	0.0	0.1	0.000	0.1	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		200 - 201 secs.	1.0	0.102	0.100	1.0	0.0	0	0.9	0.068	0.9	0.0	0	0	0.0	0.1	0.034	0.1	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		201 - 202 secs.	1.0	0.086	0.138	1.0	0.0	0	1.0	0.086	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		202 - 203 secs.	1.0	0.000	0.022	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.5	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		203 - 204 secs.	1.0	0.022	0.000	1.0	0.0	0	1.0	0.022	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		204 - 205 secs.	1.0	0.067	0.151	1.0	0.0	0	1.0	0.067	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		205 - 206 secs.	1.0	0.249	0.257	1.0	0.0	0	1.0	0.249	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		206 - 207 secs.	1.0	0.024	0.025	1.0	0.0	0	1.0	0.024	1.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		207 - 208 secs.	1.0	0.019	0.022	1.0	0.0	0	1.0	0.019	1.0	0.0	0	0	0.6	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		208 - 209 secs.	1.0	0.119	0.166	1.0	0.0	0	0.8	0.070	0.8	0.0	0	0	0.0	0.2	0.049	0.2	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		209 - 210 secs.	1.0	0.225	0.223	1.0	0.0	0	0.5	0.024	0.5	0.0	0	0	0.0	0.6	0.201	0.6	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		210 - 211 secs.	1.0	0.000	0.043	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		211 - 212 secs.	1.0	0.079	0.119	1.0	0.0	0	0.9	0.079	0.9	0.0	0	0	0.0	0.1	0.000	0.1	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		212 - 213 secs.	1.0	0.061	0.117	1.0	0.0	0	1.0	0.061	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		213 - 214 secs.	1.0	0.074	0.041	1.0	0.0	0	1.0	0.074	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		214 - 215 secs.	1.0	0.068	0.119	1.0	0.0	0	1.0	0.068	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		215 - 216 secs.	1.0	0.054	0.048	0.4	0.6	1	1.0	0.054	0.4	0.6	1	1	0.5	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		216 - 217 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	1	0.6	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		217 - 218 secs.	1.0	0.000	0.019	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	0.7	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		218 - 219 secs.	1.0	0.029	0.077	0.5	0.5	0	1.0	0.029	0.5	0.5	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		219 - 220 secs.	1.0	0.140	0.150	1.0	0.0	0	0.2	0.066	0.2	0.0	0	0	0.0	0.8	0.074	0.8	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		220 - 221 secs.	1.0	0.063	0.067	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.063	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		221 - 222 secs.	1.0	0.019	0.027	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.019	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		222 - 223 secs.	1.0	0.130	0.158	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.130	1.0	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		223 - 224 secs.	1.0	0.163	0.182	1.0	0.0	0	0.6	0.064	0.6	0.0	0	0	0.0	0.5	0.099	0.5	0.0	0	0.0	9		irrad
11	9	A	A	Field3	15:24		224 - 225 secs.	1.0	0.000	0.000	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	9		irrad
