Day	Date	Time	201808 reversal1-25:Irrad	201808 reversal1-26:Sham	201808 reversal1-28:Irrad	201809 reversal-13:Sham	201809 reversal-14:Irrad	201809 reversal-15:Irrad	201809 reversal-16:Sham	201810 reversal-17:Sham	201810 reversal-18:Irrad	201810 reversal-20:Sham	201811 reversal1-17:Irrad	201811 reversal1-18:Sham	201811 reversal1-20:Irrad	201811 reversal2-21:Irrad	201811 reversal2-22:Sham	201811 reversal2-23:Sham	201811 reversal2-24:Irrad	201812 reversal-1:Sham	201812 reversal-2:Irrad	201812 reversal-3:Sham	201812 reversal-4:Irrad
1	1950-06-02	06:43	112.054	0.000	34.289	0.000	3.603	6.706	0.000	0.000	0.000	0.000	26.346	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:44	189.914	0.000	22.163	0.000	21.362	8.342	0.000	0.000	0.000	0.000	72.845	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:45	121.323	0.000	0.000	0.000	3.816	6.350	0.000	0.000	0.000	0.000	17.376	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:46	73.128	16.531	0.000	0.000	3.713	4.812	0.000	0.000	0.000	0.000	30.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:47	32.859	0.000	0.000	0.000	2.948	3.596	0.000	0.000	0.000	0.000	6.597	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:48	6.594	0.000	0.000	0.000	6.306	4.439	0.000	0.000	0.000	0.000	4.637	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:49	29.113	0.000	0.000	0.000	4.400	12.366	0.000	0.000	0.000	0.000	4.396	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:50	78.241	0.000	0.000	0.000	14.212	6.664	0.000	0.000	0.000	0.000	4.443	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:51	0.000	0.000	0.000	0.000	5.619	4.771	0.000	0.000	0.000	0.000	26.480	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:52	0.000	0.000	0.000	0.000	11.696	4.901	0.000	0.000	0.000	0.000	57.881	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:53	0.000	0.000	0.000	0.000	6.409	8.197	0.000	0.000	0.000	0.000	48.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:54	0.000	0.000	0.000	0.000	6.320	22.951	0.000	0.000	0.000	0.000	48.384	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:55	0.000	0.000	0.000	0.000	6.957	20.046	0.000	0.000	0.000	0.000	105.642	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:56	0.000	0.000	0.000	57.354	4.528	6.368	0.000	0.000	0.000	0.000	1.994	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:57	0.000	0.000	0.000	0.063	5.230	6.604	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:58	115.912	0.000	0.000	0.000	5.226	5.764	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	06:59	110.465	0.000	0.000	0.000	5.616	4.337	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:00	0.000	0.000	0.000	0.910	5.520	4.793	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:01	0.000	0.000	0.000	0.000	4.879	6.547	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:02	0.000	0.000	0.000	0.000	5.226	4.891	0.000	52.827	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:03	91.287	0.000	0.000	0.000	9.963	5.354	0.000	44.662	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:04	140.003	0.000	0.000	67.615	4.714	11.437	12.950	26.521	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:05	78.786	0.000	0.000	189.719	4.057	5.627	22.880	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:06	106.655	0.000	0.000	37.004	3.405	3.151	107.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:07	275.652	0.000	0.000	62.121	4.539	5.166	78.533	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:08	18.825	0.000	0.000	109.620	11.373	5.114	144.779	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:09	100.503	0.000	0.000	7.363	5.229	4.167	0.606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:10	90.897	0.000	0.000	0.332	3.380	17.254	82.643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:11	152.229	0.000	0.000	2.015	4.224	23.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:12	145.343	0.000	0.000	64.109	2.955	23.260	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:13	96.166	0.000	0.000	171.951	2.939	21.796	35.102	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:14	49.761	0.000	0.000	164.873	2.409	34.508	0.000	0.000	0.000	0.000	30.587	0.000	0.000	73.383	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:15	106.476	0.000	0.000	0.000	11.976	38.196	0.000	0.000	0.000	0.000	59.041	0.000	0.000	116.350	0.000	29.886	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:16	78.735	0.000	0.000	17.223	3.420	14.473	0.000	0.000	0.000	0.000	24.115	0.000	0.000	3.393	0.000	0.000	0.000	105.596	0.000	0.000	0.000
1	1950-06-02	07:17	159.089	0.000	0.000	0.000	3.491	4.430	0.000	0.000	0.000	0.000	20.373	0.000	0.000	0.000	0.000	17.904	0.000	18.211	0.000	0.000	0.000
1	1950-06-02	07:18	45.335	0.000	0.000	0.000	3.246	24.028	46.822	0.000	0.000	0.000	5.850	0.000	0.000	150.475	0.000	21.499	0.000	24.474	0.000	0.000	0.000
1	1950-06-02	07:19	136.183	0.000	0.000	0.000	3.210	56.181	0.000	0.000	0.000	0.000	6.228	0.000	0.000	96.020	0.000	5.856	0.000	71.739	0.000	0.000	0.000
1	1950-06-02	07:20	51.779	0.000	0.000	0.000	16.593	94.370	0.000	0.000	0.000	0.000	5.100	0.000	20.869	36.394	0.000	16.577	0.000	96.093	0.000	0.000	0.000
1	1950-06-02	07:21	0.000	0.000	0.000	0.000	88.540	70.162	0.000	0.000	0.000	0.000	24.924	0.000	28.535	84.330	18.957	0.000	0.000	83.714	0.000	0.000	0.000
1	1950-06-02	07:22	47.100	0.000	0.000	0.000	10.849	31.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.614	105.397	0.000	95.698	0.000	0.000	0.000	0.000
1	1950-06-02	07:23	0.000	0.000	0.000	0.000	13.656	6.849	0.000	0.000	0.000	0.000	29.499	0.000	0.000	123.431	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:24	0.000	0.000	0.000	0.000	24.456	4.411	0.000	0.000	25.066	0.000	6.512	0.000	0.000	0.000	100.662	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:25	0.000	0.000	0.000	0.000	23.024	3.878	0.000	0.000	0.000	0.000	4.260	0.000	0.000	67.735	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:26	0.000	0.000	0.000	0.000	20.998	3.168	0.000	0.000	0.000	0.000	4.649	0.000	0.000	127.494	15.910	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:27	0.000	0.000	0.000	0.000	33.018	5.240	0.000	0.000	24.840	0.000	4.263	0.000	0.000	93.380	0.000	0.000	59.338	0.000	0.000	0.000	0.000
1	1950-06-02	07:28	0.000	0.000	0.000	0.000	25.259	5.147	0.000	0.000	88.041	0.000	4.370	0.000	0.000	24.513	0.000	0.000	119.366	0.000	0.000	0.000	0.000
1	1950-06-02	07:29	0.000	0.000	0.000	0.000	42.776	2.904	0.000	0.000	42.062	0.000	3.836	0.000	0.000	61.570	0.000	0.000	21.617	0.000	0.000	0.000	0.000
1	1950-06-02	07:30	0.000	0.000	0.000	0.000	124.466	5.894	0.000	0.000	35.967	0.000	4.368	0.000	0.000	0.499	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:31	0.000	0.000	0.000	0.000	97.788	4.803	0.000	0.000	30.569	0.000	3.955	0.000	0.000	146.753	34.367	0.000	0.715	0.000	0.000	0.000	0.000
1	1950-06-02	07:32	0.000	0.000	0.000	0.000	69.719	2.029	0.000	0.000	53.777	0.000	4.018	0.000	0.000	160.384	133.247	0.000	37.070	0.000	0.000	0.000	0.000
1	1950-06-02	07:33	0.000	0.000	0.000	0.000	100.506	2.998	0.000	0.000	0.000	0.000	5.849	0.000	0.000	65.011	0.000	0.000	68.413	0.000	0.000	0.000	0.000
1	1950-06-02	07:34	0.000	0.000	0.000	0.000	155.861	4.692	0.000	0.000	0.000	0.000	4.649	0.000	0.000	166.454	0.000	0.000	81.008	0.000	0.000	0.000	0.000
1	1950-06-02	07:35	0.000	0.000	0.000	0.000	74.730	4.961	0.000	0.000	0.000	0.000	4.511	0.000	0.000	249.651	0.000	0.000	122.315	0.000	0.000	83.137	0.000
1	1950-06-02	07:36	0.000	0.000	0.000	0.000	25.585	3.443	0.000	0.000	0.000	0.000	4.599	0.000	0.000	102.022	0.000	0.000	76.980	0.000	0.000	42.677	0.000
1	1950-06-02	07:37	0.000	0.000	0.000	0.000	30.332	4.341	0.000	0.000	0.000	0.000	71.510	0.000	0.000	16.419	0.000	0.000	0.090	0.000	0.000	0.000	0.000
1	1950-06-02	07:38	0.000	0.000	0.000	0.000	22.072	6.275	0.000	0.000	0.000	0.000	9.246	0.000	0.000	59.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:39	0.000	0.000	0.000	0.000	24.562	5.264	0.000	0.000	0.000	0.000	23.117	0.000	0.000	246.625	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:40	0.000	0.000	0.000	0.000	21.151	5.218	0.000	0.000	0.000	0.000	81.300	0.000	0.000	187.934	0.000	0.000	139.558	0.000	0.000	29.763	0.000
1	1950-06-02	07:41	0.000	0.000	0.000	0.000	24.481	5.362	0.000	0.000	0.000	0.000	22.628	0.000	0.000	204.672	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:42	0.000	0.000	0.000	0.000	10.943	43.041	0.000	0.000	0.000	0.000	57.353	0.000	0.000	164.690	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:43	0.000	0.000	0.000	0.000	3.362	53.480	0.000	0.000	0.000	0.000	25.580	0.000	0.000	191.792	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:44	0.000	0.000	0.000	0.000	2.707	33.325	0.000	0.000	0.000	0.000	21.082	0.000	0.000	105.573	0.000	0.000	0.000	0.000	0.000	0.000	49.393
1	1950-06-02	07:45	0.000	0.000	0.000	0.000	4.066	27.516	0.000	0.000	0.000	0.000	37.402	0.000	0.000	130.929	0.000	0.000	0.000	0.000	0.000	0.000	40.753
1	1950-06-02	07:46	0.000	0.000	0.000	0.000	2.477	30.605	0.000	0.000	0.000	0.000	58.793	0.000	0.000	118.803	0.000	0.000	0.000	0.000	0.000	0.000	35.115
1	1950-06-02	07:47	0.000	0.000	0.000	0.000	2.402	27.388	0.000	0.000	0.000	0.000	40.636	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:48	0.000	0.000	0.000	0.000	2.097	42.763	24.053	0.000	0.000	0.000	25.307	0.000	0.000	7.720	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:49	0.000	0.000	0.000	0.000	2.878	24.189	0.000	0.000	0.000	0.000	22.773	0.000	0.000	62.448	0.000	0.000	0.000	0.000	0.000	0.000	22.599
1	1950-06-02	07:50	0.000	0.000	0.000	0.000	9.536	2.970	0.000	0.000	0.000	0.000	16.064	0.000	0.000	6.265	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:51	0.000	0.000	0.000	0.000	3.907	39.645	0.000	0.000	0.000	0.000	3.176	0.000	0.000	134.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:52	0.000	0.000	0.000	0.000	3.774	17.611	0.000	0.000	0.000	0.000	52.145	0.000	0.000	188.770	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:53	0.000	0.000	0.000	0.000	3.949	25.771	0.000	0.000	0.000	0.000	20.447	0.000	0.000	92.170	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:54	0.000	0.000	0.000	0.000	3.142	30.265	0.000	0.000	0.000	0.000	45.780	0.000	0.000	153.758	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:55	0.000	0.000	0.000	0.000	14.898	34.123	0.000	0.000	0.000	0.000	0.000	26.292	0.000	91.925	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:56	0.000	0.000	0.000	0.000	3.276	30.300	0.000	0.000	0.000	0.000	0.000	0.000	29.744	170.426	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:57	0.000	0.000	0.000	0.000	2.644	36.124	0.000	0.000	0.000	0.000	0.000	32.835	13.295	188.845	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:58	0.000	0.000	0.000	0.000	3.192	23.848	0.000	0.000	0.000	0.000	0.000	0.000	8.670	126.482	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	07:59	0.000	0.000	0.000	0.000	3.237	27.254	0.000	0.000	0.000	0.000	0.000	0.000	55.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:00	0.000	0.000	0.000	0.000	5.897	8.173	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.144	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:01	0.000	0.000	0.000	0.000	3.128	8.410	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.360	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:02	0.000	0.000	0.000	0.000	3.564	7.999	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:03	0.000	0.000	0.000	0.000	14.463	5.464	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:04	0.000	0.000	0.000	0.000	15.594	5.805	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:05	0.000	0.000	0.000	0.000	5.960	2.394	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:06	0.000	0.000	0.000	0.000	3.706	5.394	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:07	0.000	0.000	0.000	0.000	10.300	3.377	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:08	0.000	0.000	19.059	0.000	5.078	3.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:09	0.000	115.295	11.374	0.000	4.348	4.744	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:10	0.000	88.558	18.920	0.000	5.427	22.966	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:11	0.000	0.000	117.539	0.000	6.799	73.766	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:12	0.000	18.613	4.052	0.000	6.639	15.702	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:13	0.000	62.004	58.857	0.000	4.882	6.733	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:14	0.000	30.978	16.763	0.000	4.254	7.705	2.639	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:15	0.000	0.000	0.000	0.000	4.847	7.862	88.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:16	0.000	0.000	82.718	0.000	4.693	4.201	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:17	0.000	0.000	76.628	0.000	4.266	3.101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.889	0.000
1	1950-06-02	08:18	0.000	0.000	112.312	0.000	3.958	3.733	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21.469	0.000	119.697	0.000
1	1950-06-02	08:19	0.000	0.000	9.387	0.000	15.204	3.355	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	71.741	0.000	61.237	0.000
1	1950-06-02	08:20	0.000	0.000	57.551	0.000	10.604	3.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	55.757	0.000
1	1950-06-02	08:21	0.000	24.180	14.751	0.000	5.736	19.531	0.000	0.000	0.000	28.296	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:22	0.000	139.041	85.146	0.000	4.146	25.370	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.207	0.000
1	1950-06-02	08:23	0.000	120.499	83.344	0.000	8.556	32.228	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.325	0.000
1	1950-06-02	08:24	0.000	38.416	83.368	0.000	4.763	44.332	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:25	0.000	19.744	84.230	0.000	3.142	10.228	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:26	0.000	90.501	96.472	0.000	4.091	6.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.638	0.000
1	1950-06-02	08:27	0.000	41.335	53.486	0.000	6.123	54.978	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:28	0.000	34.905	110.963	0.000	6.442	26.491	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:29	0.000	24.131	45.588	0.000	6.857	29.860	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:30	0.000	33.869	142.641	0.000	6.293	22.421	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:31	0.000	20.649	47.718	0.000	11.182	28.788	0.000	0.000	0.000	0.000	39.974	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:32	0.000	70.529	80.505	0.000	16.683	22.411	0.000	0.000	0.000	0.000	34.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:33	0.000	83.683	73.693	0.000	12.486	16.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:34	0.000	146.989	47.227	0.000	3.616	22.810	0.000	0.000	0.000	0.000	15.952	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:35	0.000	164.862	60.372	0.000	4.412	23.045	0.000	0.000	0.000	0.000	10.522	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:36	0.000	21.798	69.487	0.000	16.781	9.366	0.000	0.000	0.000	0.000	4.288	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:37	0.000	265.327	0.000	0.000	6.926	6.090	0.000	0.000	0.000	0.000	5.322	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:38	0.000	46.592	43.547	0.000	3.728	4.949	0.000	0.000	0.000	0.000	6.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:39	0.000	0.000	82.579	0.000	6.004	4.291	0.000	0.000	0.000	0.000	5.616	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24.340	0.000
1	1950-06-02	08:40	0.000	0.000	60.711	0.000	4.150	4.325	0.000	0.000	0.000	0.000	4.836	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:41	0.000	0.000	38.886	0.000	7.615	7.458	0.000	0.000	0.000	0.000	3.432	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:42	0.000	0.000	118.473	0.000	6.627	22.137	0.000	0.000	0.000	0.000	4.170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:43	0.000	0.000	74.401	0.000	4.006	6.594	0.000	0.000	0.000	0.000	4.876	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:44	0.000	0.000	0.000	0.000	3.353	3.848	0.000	0.000	0.000	0.000	4.888	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:45	0.000	0.000	0.000	0.000	8.084	2.421	0.000	0.000	0.000	0.000	5.985	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:46	0.000	0.000	15.300	0.000	28.712	2.795	0.000	0.000	0.000	0.000	5.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:47	0.000	0.000	0.000	0.000	12.067	2.664	0.000	0.000	0.000	0.000	7.511	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24.564	0.000	0.000
1	1950-06-02	08:48	0.000	0.000	0.000	0.000	17.775	15.432	0.000	0.000	0.000	0.000	4.970	0.000	0.000	0.000	0.000	23.059	0.000	0.000	10.635	0.000	0.000
1	1950-06-02	08:49	0.000	0.000	0.000	0.000	13.782	6.869	0.000	0.000	0.000	0.000	4.499	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.579	0.000	0.000
1	1950-06-02	08:50	0.000	0.000	0.000	0.000	20.414	6.302	0.000	0.000	0.000	0.000	6.485	0.000	0.000	0.000	0.000	17.633	0.000	0.000	3.844	0.000	0.000
1	1950-06-02	08:51	0.000	0.000	0.000	0.000	26.651	5.708	0.000	0.000	0.000	0.000	3.780	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.985	0.000	0.000
1	1950-06-02	08:52	0.000	0.000	0.000	0.000	43.642	6.249	0.000	0.000	0.000	0.000	4.146	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14.300	0.000	0.000
1	1950-06-02	08:53	120.954	0.000	0.000	35.106	35.124	25.066	0.000	0.000	0.000	0.000	3.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:54	20.252	0.000	0.000	0.000	35.092	5.875	0.000	0.000	0.000	0.000	7.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:55	32.711	0.000	0.000	0.000	30.206	0.000	0.000	0.000	0.000	0.000	4.421	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:56	0.000	0.000	0.000	0.000	56.547	0.000	0.000	0.000	0.000	0.000	6.016	0.000	0.000	0.000	0.000	0.955	0.000	0.000	0.000	0.000	0.000
1	1950-06-02	08:57	0.000	0.000	0.000	0.000	126.181	19.026	0.000	0.000	0.000	0.000	7.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	56.017	0.000	0.000
1	1950-06-02	08:58	64.930	0.000	0.000	0.000	97.732	11.104	0.000	0.000	0.000	0.000	14.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	83.441	0.000	0.000
1	1950-06-02	08:59	80.964	0.000	0.000	0.000	61.794	0.000	0.000	0.000	0.000	0.000	42.870	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.869	0.000	0.000
1	1950-06-02	09:00	126.266	0.000	0.000	0.000	118.131	0.000	0.000	0.000	0.000	0.000	32.640	0.000	0.000	0.000	0.000	0.000	0.000	0.000	106.401	0.000	0.000
1	1950-06-02	09:01	151.758	0.000	0.000	0.000	67.379	0.000	0.000	0.000	0.000	0.000	4.548	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.270	0.000	0.000
1	1950-06-02	09:02	196.668	0.000	0.000	0.000	28.222	0.000	0.000	0.000	0.000	0.000	24.175	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.021	0.000	0.000
1	1950-06-02	09:03	188.507	0.000	0.000	0.000	28.123	0.000	0.000	0.000	0.000	0.000	49.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	63.007	0.000	0.000
