Test	Animal	Treatment	Code	Stage	Trial	Apparatus	Segment of test	Distance	Mean speed	Time mobile	Time immobile	A : entries	A : time	A : distance	A : mean distance from	A : mean distance to border	B : entries	B : time	B : distance	B : mean distance from	B : mean distance to border	C : entries	C : time	C : distance	C : mean distance from	C : mean distance to border	A0 : entries	A0 : time	A0 : distance	A0 : mean distance from	A0 : mean distance to border	Center : entries	Center : time	Center : distance	Center : mean distance from	Center : mean distance to border	Group	ID
10	10	A	A	First stage	1	Y Maze Wolff	33 - 34 secs.	0.086	0.086	1.0	0.0	0	0.9	0.086	0.034	0.028	0	0.0	0.000	0.332		0	0.0	0.000	0.323		1	0.1	0.000	0.032	0.014	0	0.0	0.000	0.273		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	34 - 35 secs.	0.018	0.018	1.0	0.0	0	0.0	0.000	0.034		0	0.0	0.000	0.393		0	0.0	0.000	0.379		0	1.0	0.018		0.022	0	0.0	0.000	0.332		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	35 - 36 secs.	0.061	0.061	1.0	0.0	1	0.5	0.000	0.037	0.024	0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	0.5	0.061	0.025	0.035	0	0.0	0.000	0.302		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	36 - 37 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.024	0	0.0	0.000	0.332		0	0.0	0.000	0.328		0	0.0	0.000	0.025		0	0.0	0.000	0.275		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	37 - 38 secs.	0.019	0.019	1.0	0.1	0	1.0	0.019		0.022	0	0.0	0.000	0.321		0	0.0	0.000	0.306		0	0.0	0.000	0.042		0	0.0	0.000	0.260		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	38 - 39 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.021	0	0.0	0.000	0.309		0	0.0	0.000	0.294		0	0.0	0.000	0.054		0	0.0	0.000	0.248		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	39 - 40 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.020	0	0.0	0.000	0.310		0	0.0	0.000	0.294		0	0.0	0.000	0.053		0	0.0	0.000	0.249		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	40 - 41 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.019	0	0.0	0.000	0.310		0	0.0	0.000	0.293		0	0.0	0.000	0.054		0	0.0	0.000	0.248		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	41 - 42 secs.	0.000	0.000	0.8	0.2	0	1.0	0.000		0.022	0	0.0	0.000	0.320		0	0.0	0.000	0.305		0	0.0	0.000	0.043		0	0.0	0.000	0.259		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	42 - 43 secs.	0.017	0.017	1.0	0.0	0	1.0	0.017		0.025	0	0.0	0.000	0.327		0	0.0	0.000	0.315		0	0.0	0.000	0.035		0	0.0	0.000	0.266		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	43 - 44 secs.	0.055	0.055	1.0	0.0	0	0.3	0.055	0.034	0.025	0	0.0	0.000	0.370		0	0.0	0.000	0.363		1	0.7	0.000	0.026	0.030	0	0.0	0.000	0.312		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	44 - 45 secs.	0.018	0.018	0.1	0.9	0	0.0	0.000	0.050		0	0.0	0.000	0.406		0	0.0	0.000	0.398		0	1.0	0.018		0.031	0	0.0	0.000	0.348		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	45 - 46 secs.	0.035	0.035	0.0	1.0	0	0.0	0.000	0.056		0	0.0	0.000	0.414		0	0.0	0.000	0.402		0	1.0	0.035		0.026	0	0.0	0.000	0.354		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	46 - 47 secs.	0.000	0.000	0.2	0.8	0	0.0	0.000	0.040		0	0.0	0.000	0.396		0	0.0	0.000	0.388		0	1.0	0.000		0.030	0	0.0	0.000	0.337		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	47 - 48 secs.	0.016	0.016	0.1	0.9	0	0.0	0.000	0.035		0	0.0	0.000	0.396		0	0.0	0.000	0.379		0	1.0	0.016		0.020	0	0.0	0.000	0.334		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	48 - 49 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.030		0	0.0	0.000	0.388		0	0.0	0.000	0.376		0	1.0	0.000		0.025	0	0.0	0.000	0.328		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	49 - 50 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.026		0	0.0	0.000	0.385		0	0.0	0.000	0.372		0	1.0	0.000		0.023	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	50 - 51 secs.	0.000	0.000	0.6	0.4	0	0.0	0.000	0.024		0	0.0	0.000	0.386		0	0.0	0.000	0.366		0	1.0	0.000		0.017	0	0.0	0.000	0.323		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	51 - 52 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.025		0	0.0	0.000	0.384		0	0.0	0.000	0.370		0	1.0	0.000		0.021	0	0.0	0.000	0.323		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	52 - 53 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.026		0	0.0	0.000	0.384		0	0.0	0.000	0.372		0	1.0	0.000		0.024	0	0.0	0.000	0.323		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	53 - 54 secs.	0.059	0.059	0.0	1.0	0	0.0	0.000	0.083		0	0.0	0.000	0.448		0	0.0	0.000	0.422		0	1.0	0.059		0.010	0	0.0	0.000	0.383		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	54 - 55 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.091		0	0.0	0.000	0.457		0	0.0	0.000	0.430		0	1.0	0.000		0.009	0	0.0	0.000	0.392		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	55 - 56 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.092		0	0.0	0.000	0.458		0	0.0	0.000	0.431		0	1.0	0.000		0.009	0	0.0	0.000	0.393		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	56 - 57 secs.	0.000	0.000	0.1	0.9	0	0.0	0.000	0.093		0	0.0	0.000	0.459		0	0.0	0.000	0.432		0	1.0	0.000		0.009	0	0.0	0.000	0.394		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	57 - 58 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.094		0	0.0	0.000	0.459		0	0.0	0.000	0.432		0	1.0	0.000		0.009	0	0.0	0.000	0.394		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	58 - 59 secs.	0.000	0.000	0.4	0.7	0	0.0	0.000	0.094		0	0.0	0.000	0.459		0	0.0	0.000	0.433		0	1.0	0.000		0.009	0	0.0	0.000	0.395		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	59 - 60 secs.	0.067	0.067	1.0	0.0	0	0.0	0.000	0.070		0	0.0	0.000	0.426		0	0.0	0.000	0.419		0	1.0	0.067		0.032	0	0.0	0.000	0.368		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	60 - 61 secs.	0.087	0.087	1.0	0.0	0	0.0	0.000	0.110		0	0.0	0.000	0.466		0	0.0	0.000	0.459		0	1.0	0.087		0.033	0	0.0	0.000	0.408		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	61 - 62 secs.	0.041	0.041	0.7	0.3	0	0.0	0.000	0.105		0	0.0	0.000	0.464		0	0.0	0.000	0.450		0	1.0	0.041		0.024	0	0.0	0.000	0.403		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	62 - 63 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.119		0	0.0	0.000	0.481		0	0.0	0.000	0.462		0	1.0	0.000		0.018	0	0.0	0.000	0.418		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	63 - 64 secs.	0.000	0.000	0.2	0.8	0	0.0	0.000	0.117		0	0.0	0.000	0.479		0	0.0	0.000	0.459		0	1.0	0.000		0.018	0	0.0	0.000	0.416		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	64 - 65 secs.	0.096	0.096	1.0	0.0	0	0.0	0.000	0.069		0	0.0	0.000	0.426		0	0.0	0.000	0.416		0	1.0	0.096		0.028	0	0.0	0.000	0.366		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	65 - 66 secs.	0.000	0.000	0.6	0.4	0	0.0	0.000	0.035		0	0.0	0.000	0.396		0	0.0	0.000	0.378		0	1.0	0.000		0.018	0	0.0	0.000	0.334		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	66 - 67 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.031		0	0.0	0.000	0.394		0	0.0	0.000	0.373		0	1.0	0.000		0.015	0	0.0	0.000	0.331		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	67 - 68 secs.	0.035	0.035	0.3	0.7	0	0.0	0.000	0.036		0	0.0	0.000	0.398		0	0.0	0.000	0.378		0	1.0	0.035		0.015	0	0.0	0.000	0.335		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	68 - 69 secs.	0.026	0.026	1.0	0.0	0	0.0	0.000	0.088		0	0.0	0.000	0.453		0	0.0	0.000	0.427		0	1.0	0.026		0.009	0	0.0	0.000	0.388		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	69 - 70 secs.	0.160	0.160	1.0	0.0	1	0.3	0.026	0.092	0.024	0	0.0	0.000	0.412		0	0.0	0.000	0.390		0	0.7	0.135	0.049	0.009	0	0.0	0.000	0.349		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	70 - 71 secs.	0.059	0.059	1.0	0.0	0	1.0	0.059		0.027	0	0.0	0.000	0.261		0	0.0	0.000	0.252		0	0.0	0.000	0.099		0	0.0	0.000	0.202		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	71 - 72 secs.	0.040	0.040	1.0	0.0	0	1.0	0.040		0.023	0	0.0	0.000	0.216		0	0.0	0.000	0.204		0	0.0	0.000	0.145		0	0.0	0.000	0.156		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	72 - 73 secs.	0.036	0.036	1.0	0.0	0	1.0	0.036		0.022	0	0.0	0.000	0.183		0	0.0	0.000	0.171		0	0.0	0.000	0.178		0	0.0	0.000	0.123		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	73 - 74 secs.	0.016	0.016	1.0	0.0	0	1.0	0.016		0.026	0	0.0	0.000	0.155		0	0.0	0.000	0.147		0	0.0	0.000	0.204		0	0.0	0.000	0.096		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	74 - 75 secs.	0.042	0.042	1.0	0.0	0	1.0	0.042		0.029	0	0.0	0.000	0.127		0	0.0	0.000	0.122		0	0.0	0.000	0.231		0	0.0	0.000	0.070		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	75 - 76 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.026	0	0.0	0.000	0.106		0	0.0	0.000	0.099		0	0.0	0.000	0.253		0	0.0	0.000	0.048		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	76 - 77 secs.	0.018	0.018	1.0	0.0	0	1.0	0.018		0.026	0	0.0	0.000	0.106		0	0.0	0.000	0.098		0	0.0	0.000	0.254		0	0.0	0.000	0.047		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	77 - 78 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.026	0	0.0	0.000	0.095		0	0.0	0.000	0.087		0	0.0	0.000	0.264		0	0.0	0.000	0.036		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	78 - 79 secs.	0.057	0.057	0.8	0.3	0	0.4	0.037	0.011	0.013	0	0.0	0.000	0.079		0	0.0	0.000	0.051		0	0.0	0.000	0.301		1	0.6	0.020	0.014	0.010	Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	79 - 80 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.024		0	0.0	0.000	0.073		0	0.0	0.000	0.030		0	0.0	0.000	0.323		0	1.0	0.000		0.020	Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	80 - 81 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.020		0	0.0	0.000	0.072		0	0.0	0.000	0.034		0	0.0	0.000	0.320		0	1.0	0.000		0.019	Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	81 - 82 secs.	0.000	0.000	0.8	0.2	0	0.0	0.000	0.025		0	0.0	0.000	0.067		0	0.0	0.000	0.035		0	0.0	0.000	0.324		0	1.0	0.000		0.024	Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	82 - 83 secs.	0.128	0.128	1.0	0.0	1	0.8	0.108	0.007	0.019	0	0.0	0.000	0.095		0	0.0	0.000	0.080		0	0.0	0.000	0.273		0	0.2	0.020	0.037	0.006	Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	83 - 84 secs.	0.171	0.171	1.0	0.0	0	1.0	0.171		0.030	0	0.0	0.000	0.249		0	0.0	0.000	0.243		0	0.0	0.000	0.109		0	0.0	0.000	0.191		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	84 - 85 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.025	0	0.0	0.000	0.331		0	0.0	0.000	0.326		0	0.0	0.000	0.027		0	0.0	0.000	0.274		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	85 - 86 secs.	0.066	0.066	1.0	0.0	0	0.9	0.066	0.029	0.025	0	0.0	0.000	0.337		0	0.0	0.000	0.333		1	0.1	0.000	0.026	0.028	0	0.0	0.000	0.280		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	86 - 87 secs.	0.040	0.040	1.0	0.0	0	0.0	0.000	0.044		0	0.0	0.000	0.401		0	0.0	0.000	0.391		0	1.0	0.040		0.028	0	0.0	0.000	0.342		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	87 - 88 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.076		0	0.0	0.000	0.431		0	0.0	0.000	0.425		0	1.0	0.000		0.033	0	0.0	0.000	0.374		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	88 - 89 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.071		0	0.0	0.000	0.426		0	0.0	0.000	0.420		0	1.0	0.000		0.033	0	0.0	0.000	0.368		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	89 - 90 secs.	0.018	0.018	1.0	0.0	0	0.0	0.000	0.057		0	0.0	0.000	0.412		0	0.0	0.000	0.405		0	1.0	0.018		0.032	0	0.0	0.000	0.354		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	90 - 91 secs.	0.074	0.074	1.0	0.0	1	0.1	0.000	0.028	0.015	0	0.0	0.000	0.384		0	0.0	0.000	0.371		0	0.9	0.074	0.021	0.024	0	0.0	0.000	0.323		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	91 - 92 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.017	0	0.0	0.000	0.340		0	0.0	0.000	0.321		0	0.0	0.000	0.025		0	0.0	0.000	0.278		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	92 - 93 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.023	0	0.0	0.000	0.336		0	0.0	0.000	0.325		0	0.0	0.000	0.025		0	0.0	0.000	0.276		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	93 - 94 secs.	0.016	0.016	1.0	0.0	0	1.0	0.016		0.021	0	0.0	0.000	0.336		0	0.0	0.000	0.328		0	0.0	0.000	0.023		0	0.0	0.000	0.278		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	94 - 95 secs.	0.000	0.000	0.7	0.3	0	1.0	0.000		0.021	0	0.0	0.000	0.336		0	0.0	0.000	0.324		0	0.0	0.000	0.025		0	0.0	0.000	0.277		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	95 - 96 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.022	0	0.0	0.000	0.331		0	0.0	0.000	0.317		0	0.0	0.000	0.031		0	0.0	0.000	0.270		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	96 - 97 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.023	0	0.0	0.000	0.331		0	0.0	0.000	0.317		0	0.0	0.000	0.032		0	0.0	0.000	0.270		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	97 - 98 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.022	0	0.0	0.000	0.336		0	0.0	0.000	0.321		0	0.0	0.000	0.027		0	0.0	0.000	0.275		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	98 - 99 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.021	0	0.0	0.000	0.339		0	0.0	0.000	0.326		0	0.0	0.000	0.023		0	0.0	0.000	0.279		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	99 - 100 secs.	0.033	0.033	0.4	0.6	0	1.0	0.033		0.023	0	0.0	0.000	0.329		0	0.0	0.000	0.317		0	0.0	0.000	0.032		0	0.0	0.000	0.269		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	100 - 101 secs.	0.062	0.062	1.0	0.0	0	1.0	0.062		0.027	0	0.0	0.000	0.283		0	0.0	0.000	0.274		0	0.0	0.000	0.077		0	0.0	0.000	0.224		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	101 - 102 secs.	0.064	0.064	1.0	0.0	0	1.0	0.064		0.031	0	0.0	0.000	0.221		0	0.0	0.000	0.216		0	0.0	0.000	0.137		0	0.0	0.000	0.163		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	102 - 103 secs.	0.060	0.060	1.0	0.0	0	1.0	0.060		0.032	0	0.0	0.000	0.148		0	0.0	0.000	0.145		0	0.0	0.000	0.209		0	0.0	0.000	0.091		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	103 - 104 secs.	0.025	0.025	1.0	0.0	0	1.0	0.025		0.028	0	0.0	0.000	0.112		0	0.0	0.000	0.106		0	0.0	0.000	0.246		0	0.0	0.000	0.054		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	104 - 105 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.027	0	0.0	0.000	0.104		0	0.0	0.000	0.097		0	0.0	0.000	0.255		0	0.0	0.000	0.046		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	105 - 106 secs.	0.072	0.072	1.0	0.0	0	1.0	0.072		0.031	0	0.0	0.000	0.144		0	0.0	0.000	0.141		0	0.0	0.000	0.213		0	0.0	0.000	0.087		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	106 - 107 secs.	0.163	0.163	1.0	0.0	0	1.0	0.163		0.020	0	0.0	0.000	0.269		0	0.0	0.000	0.254		0	0.0	0.000	0.094		0	0.0	0.000	0.208		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	107 - 108 secs.	0.073	0.073	1.0	0.0	0	0.0	0.055	0.034	0.021	0	0.0	0.000	0.388		0	0.0	0.000	0.379		1	1.0	0.018	0.028	0.028	0	0.0	0.000	0.329		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	108 - 109 secs.	0.024	0.024	1.0	0.0	0	0.0	0.000	0.070		0	0.0	0.000	0.426		0	0.0	0.000	0.418		0	1.0	0.024		0.031	0	0.0	0.000	0.368		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	109 - 110 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.068		0	0.0	0.000	0.424		0	0.0	0.000	0.417		0	1.0	0.000		0.032	0	0.0	0.000	0.366		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	110 - 111 secs.	0.018	0.018	1.0	0.0	0	0.0	0.000	0.053		0	0.0	0.000	0.411		0	0.0	0.000	0.400		0	1.0	0.018		0.028	0	0.0	0.000	0.351		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	111 - 112 secs.	0.017	0.017	0.8	0.2	0	0.0	0.000	0.044		0	0.0	0.000	0.402		0	0.0	0.000	0.391		0	1.0	0.017		0.027	0	0.0	0.000	0.343		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	112 - 113 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.033		0	0.0	0.000	0.392		0	0.0	0.000	0.377		0	1.0	0.000		0.022	0	0.0	0.000	0.331		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	113 - 114 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.029		0	0.0	0.000	0.389		0	0.0	0.000	0.373		0	1.0	0.000		0.020	0	0.0	0.000	0.328		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	114 - 115 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.024		0	0.0	0.000	0.385		0	0.0	0.000	0.368		0	1.0	0.000		0.018	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	115 - 116 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.023		0	0.0	0.000	0.384		0	0.0	0.000	0.366		0	1.0	0.000		0.018	0	0.0	0.000	0.322		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	116 - 117 secs.	0.017	0.017	0.9	0.1	0	0.0	0.000	0.023		0	0.0	0.000	0.380		0	0.0	0.000	0.372		0	1.0	0.017		0.022	0	0.0	0.000	0.321		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	117 - 118 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.025		0	0.0	0.000	0.383		0	0.0	0.000	0.372		0	1.0	0.000		0.020	0	0.0	0.000	0.323		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	118 - 119 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.025		0	0.0	0.000	0.387		0	0.0	0.000	0.368		0	1.0	0.000		0.017	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	119 - 120 secs.	0.000	0.000	0.4	0.6	0	0.0	0.000	0.029		0	0.0	0.000	0.389		0	0.0	0.000	0.373		0	1.0	0.000		0.021	0	0.0	0.000	0.327		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	120 - 121 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.026		0	0.0	0.000	0.388		0	0.0	0.000	0.368		0	1.0	0.000		0.015	0	0.0	0.000	0.325		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	121 - 122 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.025		0	0.0	0.000	0.386		0	0.0	0.000	0.367		0	1.0	0.000		0.017	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	122 - 123 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.024		0	0.0	0.000	0.385		0	0.0	0.000	0.367		0	1.0	0.000		0.017	0	0.0	0.000	0.323		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	123 - 124 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.024		0	0.0	0.000	0.385		0	0.0	0.000	0.367		0	1.0	0.000		0.018	0	0.0	0.000	0.323		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	124 - 125 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.022		0	0.0	0.000	0.384		0	0.0	0.000	0.364		0	1.0	0.000		0.016	0	0.0	0.000	0.321		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	125 - 126 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.021		0	0.0	0.000	0.383		0	0.0	0.000	0.363		0	1.0	0.000		0.015	0	0.0	0.000	0.320		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	126 - 127 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.022		0	0.0	0.000	0.384		0	0.0	0.000	0.365		0	1.0	0.000		0.017	0	0.0	0.000	0.322		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	127 - 128 secs.	0.044	0.044	0.8	0.2	1	0.6	0.000	0.024	0.022	0	0.0	0.000	0.354		0	0.0	0.000	0.338		0	0.4	0.044	0.029	0.017	0	0.0	0.000	0.293		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	128 - 129 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.023	0	0.0	0.000	0.333		0	0.0	0.000	0.322		0	0.0	0.000	0.028		0	0.0	0.000	0.274		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	129 - 130 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.020	0	0.0	0.000	0.339		0	0.0	0.000	0.329		0	0.0	0.000	0.022		0	0.0	0.000	0.279		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	130 - 131 secs.	0.045	0.045	1.0	0.0	0	0.6	0.045	0.019	0.015	0	0.0	0.000	0.357		0	0.0	0.000	0.350		1	0.5	0.000	0.017	0.018	0	0.0	0.000	0.299		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	131 - 132 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.025		0	0.0	0.000	0.377		0	0.0	0.000	0.379		0	1.0	0.000		0.024	0	0.0	0.000	0.321		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	132 - 133 secs.	0.113	0.113	1.0	0.0	0	0.0	0.000	0.064		0	0.0	0.000	0.417		0	0.0	0.000	0.414		0	1.0	0.113		0.034	0	0.0	0.000	0.361		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	133 - 134 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.127		0	0.0	0.000	0.476		0	0.0	0.000	0.482		0	1.0	0.000		0.027	0	0.0	0.000	0.423		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	134 - 135 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.131		0	0.0	0.000	0.482		0	0.0	0.000	0.485		0	1.0	0.000		0.029	0	0.0	0.000	0.428		Irrad-Sedentary	19
