,Activity Wheel Software from Lafayette Instrument Company.
,Version 11.16.5338.19188
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1-FTDH63QW]
,,USB Interface REV 2 [2-FTV64L2L]
,     Experiment Name: Wolff_Y_maze_8-15-17
,     Experiment Length: 10 Days
,     Download Interval(Active Cycle): 1 Minute
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 9/2/2017 15:39:45
,     Stop Time: ~9/12/2017 15:39:45


Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15,
Counter/Animal ID, 16, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,



Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 06:51:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 06:52:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 06:53:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 06:54:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 06:55:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 06:56:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 06:57:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 06:58:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 06:59:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 07:00:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4557.60,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11394.00,20121.97,0.05,


 07:01:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.76,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4558.31,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11395.76,20121.97,0.05,


 07:02:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.04,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.52,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11398.80,20121.97,0.05,


 07:03:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:04:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:05:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:06:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:07:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:08:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.43,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:09:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9111.48,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22778.70,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:10:29
Interval Count,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9113.83,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22784.58,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:11:29
Interval Count,0.00,0.00,0.00,0.00,0.00,7.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9116.92,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22792.29,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:12:29
Interval Count,0.00,0.00,0.00,0.00,0.00,11.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,4.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9121.55,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22803.87,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:13:29
Interval Count,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9126.35,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22815.87,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:14:29
Interval Count,0.00,0.00,0.00,0.00,0.00,14.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,5.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9132.12,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22830.29,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:15:29
Interval Count,0.00,0.00,0.00,0.00,0.00,18.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,7.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9139.38,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22848.45,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:16:29
Interval Count,0.00,0.00,0.00,0.00,0.00,7.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:17:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:18:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:19:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:20:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:21:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:22:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:23:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:24:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:25:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:26:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:27:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:28:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:29:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:30:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:31:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
Total Counts,8121.18,22194.25,42594.39,44004.97,8346.01,22855.62,0.04,6474.07,32078.87,604.78,31052.82,1990.04,13461.28,11399.22,20121.97,0.05,


 07:32:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,3248.47,8877.70,17037.76,17601.99,3338.41,9142.25,0.02,2589.63,12831.55,241.91,12421.13,796.02,5384.51,4559.69,8048.79,0.02,
