Day,Date,Time,OpenFieldMice1-20:Irrad,OpenFieldMice1-21:Irrad,OpenFieldMice1-24:Irrad,OpenFieldMice1-29:Irrad,OpenFieldMice1-31:Irrad,OpenFieldMice1-33:Irrad,OpenFieldMice1-22:Sham,OpenFieldMice1-23:Sham,OpenFieldMice1-25:Sham,OpenFieldMice1-26:Sham,OpenFieldMice1-28:Sham,OpenFieldMice1-32:Sham,OpenFieldMice2-01:Irrad,OpenFieldMice2-02:Irrad,OpenFieldMice2-03:Irrad,OpenFieldMice2-06:Irrad,OpenFieldMice2-08:Irrad,OpenFieldMice2-10:Irrad,OpenFieldMice2-13:Irrad,OpenFieldMice2-14:Irrad,OpenFieldMice2-04:Sham,OpenFieldMice2-05:Sham,OpenFieldMice2-07:Sham,OpenFieldMice2-09:Sham,OpenFieldMice2-11:Sham,OpenFieldMice2-12:Sham,OpenFieldMice2-15:Sham,OpenFieldMice2-16:Sham,OpenFieldMice3-02:Irrad,OpenFieldMice3-04:Irrad,OpenFieldMice3-05:Irrad,OpenFieldMice3-07:Irrad,OpenFieldMice3-08:Irrad,OpenFieldMice3-09:Irrad,OpenFieldMice3-11:Irrad,OpenFieldMice3-13:Irrad,OpenFieldMice3-01:Sham,OpenFieldMice3-03:Sham,OpenFieldMice3-10:Sham,OpenFieldMice3-12:Sham,OpenFieldMice3-14:Sham,OpenFieldMice3-15:Sham,OpenFieldMice3-16:Sham,YMaze1-01:Irrad,YMaze1-03:Irrad,YMaze1-05:Irrad,YMaze1-06:Irrad,YMaze1-08:Irrad,YMaze1-09:Irrad,YMaze1-13:Irrad,YMaze1-02:Sham,YMaze1-04:Sham,YMaze1-07:Sham,YMaze1-10:Sham,YMaze1-11:Sham,YMaze1-12:Sham,YMaze1-14:Sham,YMaze2-01:Irrad,YMaze2-04:Irrad,YMaze2-07:Irrad,YMaze2-09:Irrad,YMaze2-12:Irrad,YMaze2-16:Irrad,YMaze2-02:Sham,YMaze2-03:Sham,YMaze2-05:Sham,YMaze2-08:Sham,YMaze2-10:Sham,YMaze2-11:Sham,YMaze2-13:Sham,YMaze2-14:Sham
-5,5/27/50,18:37:00,21.312,26.72,0,0.228,0,17.712,11.348,19.768,0,17.804,3.284,0,25.62,12.884,22.328,21.572,32.336,28.116,0,26.464,16.496,29.256,23.916,2.456,1.42,0,21.964,4.468,32,20.98,21.032,39.116,34.028,1.736,2.348,24.768,22.68,17.032,20.48,29.552,21.032,23.584,20.612,7.084,25.964,21.632,6.212,28.848,0,14.72,0.196,0,10.968,11.7,3.988,0,35.012,28.544,0,17.384,2.044,0,23.652,39.884,28.616,27.656,41.5,17.136,1.12,12.216,28.364
-5,5/27/50,18:38:00,21.684,29.956,0,27.648,16.532,4.128,30.716,10.672,18.428,0,1.78,0,23.7,28.196,24.504,18.752,30.12,24.548,0,20.944,24.568,28.748,16.112,2.604,2.412,0,21.428,0.104,27.504,21.896,20.288,31.104,21.348,1.632,1.844,23.3,23.052,19.104,24.4,26.344,20.456,17.972,29.384,19.948,13.62,22.856,23.664,28.584,0,11.332,1.836,0,22.88,22.752,1.896,0,37.432,35.5,0,24.596,0.968,0,13.044,39.8,34.3,30.712,45.032,22.868,1.444,23.928,24.68
-5,5/27/50,18:39:00,15.62,11.356,0,27.832,24.344,5.38,26.728,0,23.204,0,2.58,0,24.78,0,25.528,13.58,30.332,24.096,0,12.732,20.616,21.588,22.232,2.632,2.988,17.8,22.02,0,32.384,19.656,24.384,13.588,31.488,1.556,1.22,22.588,21.636,20.804,21.152,8.004,13.268,1.844,11.356,26.496,25.712,23.128,21.652,4.796,0,29.772,23.736,0,24.056,24.748,1.484,0,35.644,32.844,14.536,21.712,1.452,15.496,23.004,38.552,37.528,26.004,43.988,23.08,4.536,28.196,27.872
-5,5/27/50,18:40:00,0,30.512,0.032,27.236,25.68,11.052,29.996,6.736,8.28,0,2.312,18.436,24,0,5.652,8.544,30.172,24.2,0,26.488,14.512,24.896,30.496,2.304,2.912,24.512,22.948,12.112,31.232,23.644,23.428,29.788,14.2,1.632,1.664,15.188,24.784,11.172,21.212,17.032,21.188,21.616,20.896,26.912,21.572,20.544,22.468,30.104,0,33.028,20.972,0,28.044,20.228,2.128,0,23.396,24.128,26.568,19.612,2.548,29.884,11.432,37.184,39.516,25.4,40.816,20.416,1.82,9.868,26.516
-5,5/27/50,18:41:00,21.832,27.768,0,4.12,25.332,19.348,11.784,17.2,23.544,0,1.364,40.58,21.948,0,25.284,23.744,10.812,25.784,0,12.812,21.412,5.736,28.396,2.852,2.52,20.2,15.356,18.704,31.896,22.32,21.52,31.684,22.456,1,2.652,0,22.884,22.356,20.82,28.544,22.244,11.4,0,27.62,28.248,13.788,22.028,29.964,0,29.812,15.328,0,25.696,0,1.18,0,34.288,25.4,27.904,0,1.696,28.368,4.272,16.304,33.928,0,41.812,21.032,1.884,24.228,26.472
-5,5/27/50,18:42:00,19.664,29.412,0,15.516,18.788,20.072,20.968,18.516,20.68,0,2.844,31.772,24.764,0,21.752,19.328,30.868,1.968,0,23.112,26.056,3.648,18.344,2.948,2.736,24.088,20.852,17.156,25.9,21.868,24.548,34.848,8.628,1.296,3.128,5.928,25.9,5.512,23.468,16.644,19.472,0,0.02,25.036,20.404,12.668,22.712,19.268,0,29.944,19.532,0,14.568,0,1.548,0,34.996,27.632,25.044,0,1.556,25.6,7.92,0,17.604,0,0,14.38,1.188,30.212,13.844
-5,5/27/50,18:43:00,14.488,30.896,0,28.552,27.588,21.244,0,20.08,22.864,0.732,2.252,37.988,24.28,0,24.348,22.196,29.448,0,0,20.02,26.056,5.236,21.832,1.612,1.896,24.22,15.044,9.196,2.632,21.096,4.852,38.804,32.104,1.304,1.988,21.084,21.9,20.58,21.804,26.188,24.464,0,0,5.004,28.72,20.704,18.072,27.328,0,10.388,26.312,0,0,0,1.672,0,36.016,23.016,28.436,2.612,0.072,26.828,24.428,35.404,33.688,9.196,0,22.28,1.672,28.884,0
-5,5/27/50,18:44:00,5.512,3.028,0,27.272,28.056,1.016,0,14.116,24.396,20.668,3.284,39.32,19.344,0,23.532,8.284,28.848,23.716,0,22.364,22.028,19.764,30.42,2.664,2.136,22.832,19.472,19.948,0,23.396,0,39.516,30.384,1.548,0.18,11.888,19.532,22.152,22.412,27.964,2.052,0,0,0,15.42,22.496,17.756,26.836,0,0,25.48,0,7.028,14.796,2,0.056,23.528,32.488,27.584,26.584,1.556,19.18,25.556,38.368,29.568,31.428,0,18.532,1.62,19.72,0
-5,5/27/50,18:45:00,11.3,0,0,33.28,13.636,0,24.396,9.436,27.612,22.472,3.184,24.336,25.856,0,17.08,18.868,27.468,29.08,0,22.836,27.468,2.92,26.996,2.62,2.316,25.168,19.664,23.848,0,22.948,0,39.612,33.664,0.916,0.232,23.48,25.348,18.852,20.548,22.084,0,0,0,0,5.812,0.028,21.652,27.952,0,0,22.736,0,22.988,23.616,2.052,18.136,35.864,33.28,25.044,23.968,1.104,27.696,13.216,39.552,39.884,29.744,0,0.016,0.248,31.612,11.768
-5,5/27/50,18:46:00,5.436,0,0,29.664,25.304,0,29.412,15.852,25.388,17.796,2.552,41,17.836,0,20.216,21.184,28.704,26.668,0,17.028,23.836,1.252,28.152,2.664,2.18,15.212,19.272,23.112,18.22,20.968,0,36.264,32.404,1.568,2.988,17.628,21.316,10.88,24.352,30.312,0,0,0,0,17.868,5.08,1.068,29.652,0,0,15.552,0,20.572,23.496,1.084,23.644,37.204,30.832,28.728,25.02,1.548,14.9,24.828,39.596,24.172,28.448,28.62,0,0,29.948,30.236
-5,5/27/50,18:47:00,16.456,20.696,0,27.504,29.204,4.244,29.284,15.464,23.516,20.056,2.136,37.984,5.604,0,23.156,21.628,23.68,28.316,0,25.536,23.688,17.728,26.688,3.316,1.768,26.184,16.712,24.196,26.928,21.012,0,0.304,6.868,1.42,2.168,23.416,24.4,21.256,22.588,28.644,0,0,8.272,11.3,15.972,24.388,0,27.2,0,30.9,24.716,0,20.556,23.884,1.452,25.904,37.72,33.472,26.504,24.812,1.548,28.672,24.144,39.988,36.364,29.256,39.936,0,0,16.32,28.432
-5,5/27/50,18:48:00,17.172,16.004,0,31.72,26.564,14.7,24.212,17.968,14.768,23.956,2.62,37.2,22.448,0,27.356,17.916,26.428,27.22,0,25.456,20.728,23.956,27.88,2.896,2.02,25.884,22.288,14.828,28.996,14.996,0.396,37.812,27.968,0.812,1.872,23.196,20.816,21.568,16.956,23.888,22.584,12.928,24.432,24.772,18.652,23.928,12.52,26.704,0,26.704,23.612,0,22.532,19.168,1.304,26.156,35.844,33.272,28.356,23.164,2.012,27.184,18.156,39.948,35.3,0.988,37.852,0,1.352,28.928,25.952
-5,5/27/50,18:49:00,14.612,33.264,0,28.12,18.372,18.596,32.612,14.768,26.704,18.004,2.272,36.712,16.2,2.068,5.944,21.572,29.416,25.728,0,12.168,27.3,21.32,14.32,2.756,2.096,24.272,16.084,16.504,30.772,25.22,0,38.688,30.832,2.012,2.788,23.852,24.22,22.364,12.58,20.888,21.928,22.564,24.172,26.964,24.264,23.536,18.728,29.368,0.004,31.756,25.948,0,14.548,5.364,1.956,24.4,22.912,24.416,13.412,4.428,1.748,31.956,23.656,40.288,32.604,16.032,45.444,11.148,1.748,32.432,27.98
-5,5/27/50,18:50:00,8.416,30.2,0,13.032,15.788,10.396,25.956,12.016,16.204,20.9,3.136,20.2,21.2,15,0,13.9,21.184,22.628,0,25.08,9.052,5.38,0,2.696,2.304,24.18,21.332,19.48,23.936,23.048,0,13.584,27.22,1.756,1.388,23.12,8.1,21.58,23.548,0,12.332,20.172,25.368,24.972,24.096,14.68,21.128,17.796,0,30.396,23.868,0,28.404,23.62,1.48,23.644,29.32,33.212,0,20.088,1.252,22.984,22.18,34.668,34.404,22.196,30.816,19.436,2.516,31.136,7.432
-5,5/27/50,18:51:00,16.712,15.332,0,21.604,0.052,20.484,27.512,10.752,17.2,26.216,3.584,34.828,24.928,37.728,19.98,10.284,22.888,0.304,0,27.496,0,20.412,0.048,0.38,2.252,10.936,17.772,16.852,25.564,22.968,0,0,35.916,1.728,1.652,21.844,0,14.264,22.148,21.352,18.388,21.98,14.456,24.928,7.72,26.748,21.272,27.264,0,25.248,25.68,0,28.88,23.6,0.712,23.052,25.42,32.084,0,24.896,1.22,30.768,21.128,37.664,31.972,22.232,43.896,19.468,1.484,32.256,0
-5,5/27/50,18:52:00,12.952,29.556,0,10.544,12.104,23.22,29.648,7.864,0,25.364,1.068,35.636,26.184,36.7,26.496,24.68,30.052,0,0,27.252,0,22.52,0,1.432,1.896,13.616,23.284,22.228,29.436,20.604,0,0,33.196,1.684,2.696,16.268,0,13.12,11.372,28.784,12.272,23.68,21.768,13.852,0,20.956,7.084,27.432,0,1.764,6.98,0,18.228,14.396,2.272,25.764,12.412,29.248,0,22.196,1.536,30.664,17.352,36.828,33.016,28.028,40.9,22.172,2.136,26.572,17.148
-5,5/27/50,18:53:00,18.844,21.888,0,23.448,24.944,16.764,21.916,19.748,0,18.32,3.012,39.748,6.136,28.468,24.784,21.204,24.38,12.812,0,23.584,0,7.172,19.884,1.968,2.104,24.628,21.98,10.512,32.064,22.256,0,4.556,29.728,1.612,2.004,11.468,10.384,28.82,18.7,31.272,0,24.812,27.852,21.848,0.012,24.816,16.58,30.212,0,26.444,0,0,0,10.988,2.48,27.252,10.196,29.488,0,21.944,1.844,32.672,21.036,38.048,29.788,29.512,37.428,21.632,2.336,27.088,26.612
-5,5/27/50,18:54:00,6.356,26.636,0,23.328,24.904,20.428,27.932,19.032,0,0,2.184,27.028,4.768,38.132,25.516,18.936,12.328,30.652,0,25.964,0,26.104,32.688,2.264,2.588,26.764,21.912,6.3,30.536,22.128,0,26.216,30.344,1.456,0.22,24.716,25.872,27.228,20.056,29.104,0,18.636,26.972,27.864,5.748,20.536,22.012,30.504,0,29.152,16.78,0,8.964,22.72,3.216,12.636,25.104,18.244,0,5.464,1.696,28.896,23.484,37.752,0.128,2.804,34.104,19.868,3.18,28.784,30.432
-5,5/27/50,18:55:00,4.384,8.9,0,0,25.484,24.696,0,8.188,0,6.668,3.384,39.112,26.256,36.184,24.232,10.58,22.472,27.82,0,21.336,8.6,23.628,26.98,2.756,2.748,25.48,21.384,21.668,32.136,12.228,0,25.168,0.852,0.796,2.404,21.648,24.88,27.916,22.184,28.912,0,13.744,18.668,25.036,21.184,18.548,21.98,12.296,0.5,27.02,23.632,0,31.312,23.552,2.104,0,30.616,33.868,9.572,0.004,0.716,31.152,20.72,43.22,18.436,24.764,35.632,21.404,2.548,23.572,30.604
-5,5/27/50,18:56:00,18.044,0,0,0,23.668,24.78,25.584,17.388,0,26.196,3.252,37.544,26.984,28.9,26.084,24.728,24.388,26.944,0,12.112,25.768,5.056,24.444,2.544,2.496,25.652,16.312,19.952,31.9,23.52,0,0,34.8,1.712,1.936,24.568,23.312,30.344,17.12,26.62,0,18.844,19.536,19.188,13.528,21.268,21.856,26.148,1.216,27.496,27.588,0,23.604,18.356,0,9.116,29.22,34.304,21.696,0,2.296,10.928,10.612,42.332,21.232,27.504,39.628,20.832,1.172,0,28.988
-5,5/27/50,18:57:00,13.516,5.368,0,12.412,25.196,8.02,32.72,15.528,23.012,24.916,3.556,36.056,25.872,30.456,26.1,21.4,13.248,6.7,0,25.664,27.544,9.904,25.8,2.72,2.452,26.184,23.5,24.496,29.584,20.672,0,0,27.136,0,2.704,12.348,23.016,22.62,21.368,29.068,0,24.928,25.22,26.252,24.064,22.972,21.48,0.02,0.864,28.4,27.58,0,27.128,22.6,1.896,28.828,30.956,32.82,22.516,12.436,1.516,23.352,0,7.488,0,28.3,37.912,0.116,0,0,25.904
-5,5/27/50,18:58:00,9.536,30.096,0,27.4,23.272,0,30.556,7.02,28.456,8.396,1.904,37.904,26.048,36.188,24.628,16.996,25.952,25.956,0,17.456,24.152,21.572,22.188,3.072,1.82,26.584,15.5,23.236,10.856,19.196,0,0,20.856,0,2.584,19.98,24.736,24.784,24.364,15.036,0,23.084,29.632,24.856,24.044,26.3,24.168,0,0.736,30.78,28.196,0,22.556,8.252,2.052,26.028,31.316,35.7,23.364,24.252,1.328,25.432,0,0,1.664,28.428,43.116,5.164,0.932,0,28.728
-5,5/27/50,18:59:00,0,30.848,0,27.368,23.696,8.896,28.644,14.948,17.828,26.22,3.756,38.732,14.632,32.704,24.104,6.588,30.996,23.244,0,27.788,9.136,12.796,27.728,2.444,2.672,25.464,0.032,24.188,13.316,14.988,0,0,36.788,0.12,3.516,25.184,22.38,27.2,21.152,16.852,5.364,23.348,21.452,8.344,10.196,24.212,20.336,0,0.632,31.516,26.372,0,22.456,12.7,2.748,29.12,34.552,33.128,26.404,23.316,1.064,23.68,0.448,0,38.048,27.948,42.736,23.08,2.704,0,28.72
-5,5/27/50,19:00:00,13.4,32.596,0,22.18,14.988,26.22,25.996,20.504,17.656,21.68,0.928,27.6,13.612,33.252,25.316,23.472,30.544,26.752,0,23.4,25.632,0,30.52,2.388,2.304,25.404,12.456,20.42,30.052,15.464,0,15.116,36.004,1.22,0.636,23.42,22.648,23.612,21.488,24.58,21.08,19.38,30.48,29.02,6.704,3.168,14.188,24.664,0.356,19.532,15.236,0,24.536,19.168,2.696,29.752,28.68,35.68,24.812,21.804,1.104,2.012,11.116,0,34.02,26.872,42.888,18.928,1.652,9.88,25.78
-5,5/27/50,19:01:00,16.548,31.38,0,28.404,24.568,27.98,26.312,19.436,25.752,11.696,0,26.812,0.1,29.732,22.372,23.728,31.904,28.356,0,7.956,16.052,6.92,28.256,0,2.284,24.5,12.704,23.272,33.272,19.548,0,35.436,30.148,1.484,0,13.016,10.572,29.688,12.4,0,17.632,20.012,30.252,25.9,25.48,17.248,17.68,19.512,0.496,31.984,15.528,0,21.42,0,2.444,28.948,35.6,6.188,28.1,16.456,0,0,8.444,0,34.884,27.536,40.348,17.756,2.128,22.064,28.336
-5,5/27/50,19:02:00,13.78,9.332,0,29.116,14.048,25.58,28.516,8.556,22.6,29.268,0,29.064,17.548,15.996,22.18,21.02,27.252,26.236,0,27.764,18.32,23.248,29.412,0.232,3.684,25.916,22.896,19.844,31.016,17.436,0,34.272,20.756,1.464,0,17.38,0,25.136,23.696,0,22.988,20.164,18.296,30.848,24.22,20.584,24.68,11.112,0.484,24,20.284,0,22.612,13.768,2.496,27.468,39.3,0,28.236,23.388,0.072,21.2,16.168,0,33.396,25.668,39.252,22.228,1.832,26.272,30.412
-5,5/27/50,19:03:00,4.252,25.604,0,15.588,25.368,26.064,27.784,9.4,23.784,9.964,0.044,3.532,16.944,32.78,1.132,19.832,26.088,21.956,0,27.68,27.304,20.768,16.132,2.788,2.748,25.632,20.916,19.82,35.936,18.856,0,18.804,35.82,1.684,0,20.004,0,21.904,23.544,0,19.536,21.352,24.548,23.504,24.696,23.228,23.844,30.78,0.444,2.844,27.864,0,20.768,24.288,1.916,26.78,35.736,0.036,27.568,19.9,1.728,26.332,17.068,25.536,6.684,0,26.652,20.528,1,27.512,26.12
-5,5/27/50,19:04:00,0,31.232,0,18.632,24.428,19.936,26.612,15.968,26.212,3.688,3.168,0,12.716,29.78,11.384,19.144,19.732,33.316,0,25.512,18.696,26.532,32.848,2.704,1.736,26.564,19.98,23.468,38.064,23.628,0,0,30.356,1.472,1.812,18.444,15.684,0,21.412,10.744,17.812,22.768,25.916,20.816,23.148,8.82,23.664,31.336,0.252,3.836,29.044,0,17.816,25.752,2.42,18.62,35.828,0,29.096,23.996,1.664,21.904,23.952,38.256,27.168,0,43.968,23.332,1.284,28.132,24.572
-5,5/27/50,19:05:00,4.548,10.764,0,23.864,21.548,27.596,22.6,21.168,9.456,27.32,2.948,21.228,12.332,32.364,24.396,17.056,29.944,30.844,0,20.436,6.928,23.632,28.952,2.58,0.728,3.672,14.184,22.42,36.38,8.072,0,24.704,26.28,1.516,2.504,22.996,22.388,5.696,20.528,25.664,21.968,24.78,17.936,24.244,27.612,25.548,15.332,30.2,0.348,1.62,14.472,0,3.836,24.568,0.444,28.932,36,0,14.212,24.384,1.556,12.688,20.672,33.064,38.1,15.148,43.896,14.868,1.012,27.668,22.916
-5,5/27/50,19:06:00,20.228,0,0,24.016,0,28.104,28.112,19.344,21.456,21.152,2.748,20.956,16.632,33.456,28.316,12.136,29.564,30.532,0,29.412,10.516,25.484,28.296,2.516,0.78,0,24.888,23.032,29.732,1.52,0,38.516,35.768,1.452,1.588,7.82,24.588,28.288,21.512,26.384,23.696,23.064,17.972,26.48,26.588,24.928,0,20.852,0.084,18.488,0.044,0,0,18.356,0.768,27.156,39.136,0,0,24.672,1.704,20.92,22,39.028,34.672,25.036,4.22,13.684,0.936,6.48,32.132
-5,5/27/50,19:07:00,12.268,10.104,0.02,25.256,0,28.496,27.584,16.932,0,18.652,2.756,0,7.704,26.744,23.232,20.868,26.98,25.548,0,28.104,20.552,6.844,26.684,2.916,3.472,0,23.38,2.356,30.764,25.88,0,33.22,33.048,1.064,2.316,12.516,20.1,28.128,22.616,24.172,23.832,22.672,29.936,24.384,22.796,7.652,0,29.336,0.388,32.852,1.632,0,0,22.212,3.528,28.588,13.236,14.168,0,0.044,1.568,22.148,24.632,40.484,27.3,20.456,0,0.936,1.296,26.088,31.532
-5,5/27/50,19:08:00,0,32.272,0.048,26.104,0,10.188,14.772,6.028,0,6.136,1.58,0,15.98,34.748,0,18.856,24.568,30.868,0,27.512,21.528,0,28.08,1.368,2.768,6.412,19.684,18.384,17.612,22.252,0,37.884,26.38,1.244,1.956,19.584,21.932,28.328,2.196,22.852,22.336,12.272,27.936,7.544,15.132,24.664,1.916,31.664,0.18,34.896,26.912,0,0,22.968,2.336,28.444,0,42.2,0,16.216,2.168,24.552,23.796,37.128,2.764,23.296,0,0,1.064,26.236,28.4
-5,5/27/50,19:09:00,16.604,32.096,0.004,14.056,0,14.764,14.48,21.796,9.92,21.964,3.644,0,18.832,32.156,6.2,16.352,27.236,31.672,0,15.72,22.116,0,28.144,3.348,2.632,23.252,24.42,22.304,35.852,21.004,0,39.816,34.912,1.444,1.664,16.272,21.18,26.344,17.036,23.764,21.056,23.348,12.62,27.032,28.02,24.848,21.584,29.444,0.22,34.72,28.912,0,0,23.468,2.2,2.42,22.432,43.268,18.796,23.68,1.388,13.38,23.78,37.188,36.516,30.048,0,0,1.264,27.144,28.152
-5,5/27/50,19:10:00,18.912,14.884,0.028,0,0,28.856,33.352,20.204,20.52,22.22,3.12,1.128,10.304,34.544,28.988,14.912,28.016,5.98,0,28.328,27.736,0,14.336,3.612,1.504,19.432,22.172,23.372,30.22,23.688,0,39.472,34.796,0.704,1.864,25.32,21.232,25.028,8.288,23.644,19.016,23.528,20.956,0.172,13.116,25.728,22.4,31.368,0.232,32.232,28.768,0,0,16.664,2.904,0,36.636,41.988,24.544,23.1,1.244,0,24.888,36.7,36.268,29.816,12.832,0,0.2,32.052,8.92
-5,5/27/50,19:11:00,20.564,23.216,0,0,14.504,11.9,31.412,18.252,24.568,21.712,1.616,37.232,17.672,31.932,26.18,0.22,28.084,0,0,27.796,28.412,23.188,20.864,3.136,1.748,24.544,17.572,22.116,18.036,22.944,0,42.036,15.868,1.372,1.272,23.644,17.964,29.044,10.988,19.344,20.688,21.272,25.636,4.372,0,2.604,23.944,24.216,0.432,34.604,28.348,0,7.688,1.488,1.12,0,36.528,40.988,26.304,13.816,1.484,0,23,35.728,33.252,28.172,38.516,2.804,1.064,25.112,30.296
-5,5/27/50,19:12:00,19.936,24.38,0.012,0,21.2,28.356,11.428,16.512,18.1,18.972,1.332,32.2,9.144,26.848,24.128,0.004,14.82,0,0,26.48,12.016,27.772,31.564,3.464,2.232,26.132,22.88,24.144,30.272,22.468,0,40.836,0,1.312,2.256,23.864,0,30.164,20.996,20.08,22.032,22.504,21.336,27.716,0,0,20.32,18.064,0.388,32.988,28.944,0,24.932,24.436,2.848,0,40.212,37.104,23.6,22.168,1.348,2.912,22.096,37.98,34.916,29.512,33.568,18.312,1.056,27.096,29.32
-5,5/27/50,19:13:00,21.884,29.052,0.016,21.596,20.756,28.872,0,20.152,18.744,0,0,40.228,9.996,0.004,25.58,0,28.904,0,0,29.548,0,25.564,29.784,1.82,2.864,26.116,14.048,25.104,32.644,22.304,0,26.572,28.284,1.296,1.572,21.912,0,27.328,21.348,24.564,20.68,23.212,28.972,25.5,6.68,19.116,19.348,29.5,0.244,29.4,24.296,0,22.98,23.144,1.356,0,39.488,36.6,29.704,21.216,1.484,27.256,23.368,33.004,33.456,28.356,31.42,21.9,0,29.452,16.636
-5,5/27/50,19:14:00,6.332,2.736,0,26.18,18.772,5.98,0,16.444,25.628,0,2.152,33.588,9.768,0,2.452,0,24.848,0,0,8.852,0,27.8,28.148,2.62,4.304,26.344,12.212,5.956,33.396,21.872,0,41.116,30.172,1.328,1.22,8.048,0,28.432,23.22,26.036,13.596,21.6,28.344,25.52,26.796,25.7,23.852,29.88,0.444,33.832,7.684,0,25.784,24.204,1.168,0,40.452,16.356,14.772,18.58,1.464,29.368,14,16.956,35.464,10.1,12.896,22.256,0,29.92,0
-5,5/27/50,19:15:00,19.564,23.336,0,22.3,16.616,0.104,13.064,0,21.284,20.316,1.696,35.92,14.964,21.364,30.104,0.068,27.784,0,0,29.816,0,16.212,28.956,2.356,2.064,26.22,22.188,25.412,34.812,22.22,0,38.012,34.096,1.368,1.104,12.772,14.736,29.972,22.744,25.632,21.548,22.284,29.416,26.096,26.728,27.844,19.768,29.884,0.38,22.096,0,0,25.388,25.096,1.548,5.068,22.228,7.296,0,22.788,1.412,26.628,12.244,37.444,35.448,22.996,37.096,21.6,0,24.788,3.288
-5,5/27/50,19:16:00,22.464,31.5,0,24.952,14.496,18.072,27.428,17.528,29.232,25.604,2.412,32.996,10.08,36.464,21.936,0,29.948,11.316,0,28.564,0,13.756,27.912,2.084,0.528,0.452,23.756,23.828,33.064,14.044,0,42.304,30.48,1.284,1.272,10.88,23.168,30.028,20.216,23.9,20.956,18.356,28.768,27.012,25.068,22.52,24.02,32.196,0.244,36.464,8.504,0,25.456,23.912,3.348,26.172,34.588,36.656,19.796,24.204,0.78,28.852,0,38.256,25.664,29.972,37.332,22.284,0.648,0,30.548
-5,5/27/50,19:17:00,21.3,30.268,0,9.936,19.764,30.064,34.22,17.028,24.668,26.416,2.18,36.836,0.548,5.812,22,0,22.416,14.92,0,26.704,18.652,30.6,1.18,2.748,2.136,0.72,21.716,21.68,23.304,0.068,0,42.236,29.844,1.528,1.336,23.404,20.496,24.884,23.984,26.328,22.18,16.448,7.452,27.104,25.796,26.188,22.196,16.864,0.304,35,27.804,0,25.404,22.796,2.8,28.348,37.932,34.296,26.336,20.288,1.632,29.936,0,35.432,15,17.052,41.028,21.464,1.496,0,20.152
-5,5/27/50,19:18:00,15.952,19.216,0,26.604,15.164,28.116,24.932,0,16.864,26.3,2.748,31.116,11.432,0,26.684,0,25.856,19.528,0,21.348,23.32,15.272,0.056,2.652,1.768,24.588,19.504,20.972,25.864,20.352,0,33.884,23.328,1.58,0.684,18.42,14.22,28.952,21.584,24.704,20.8,24.396,0,24.02,10.748,25.448,4.228,32.816,0,35.452,28.468,0,18.296,0,1.82,28.22,37.904,27.984,29.812,23.616,1.4,5.568,6.58,18.104,10.112,0,33.888,13.688,1.252,19.672,27.256
-5,5/27/50,19:19:00,0,20.564,0,25.58,19.548,15.716,30.484,10.244,13.388,22.064,0,28.564,20.72,7.42,17.332,0,20.412,28.084,0,23.336,20.416,17.936,0,2.072,1.768,25.712,21.128,8.664,33.044,24.996,0,6.12,0,1.38,2.268,0,23.288,29.268,19.18,21.216,21.148,22.644,0,20.904,28.752,19.712,0,28.584,0,28.728,10.372,0,25.156,0,0,19.196,37.32,30.896,29.968,13.98,1.364,0,7.452,35.588,36.688,21.584,40.168,18.984,1.516,25.464,21.88
-5,5/27/50,19:20:00,0,31.128,0,26.488,0.204,17.964,6.864,19.784,27.888,3.028,3.116,37.228,13.32,37.116,0,9.828,24.612,28.864,0,22.268,29.472,29.652,6.256,2.272,2.096,24.532,23.552,24.412,16.188,20.928,0,29.136,9.068,1.412,4.552,7.104,21.984,31.168,17.02,28.836,19.568,20.416,0,24.136,27.748,27,0.044,26.288,0,34.388,22.744,0,24.196,8.5,1.584,0,9.436,34.452,13.496,25.556,1.532,0,26.68,38.168,33.4,26.496,39.38,22.196,1.664,28.6,19.572
-5,5/27/50,19:21:00,17.38,25.904,0,28.012,0.048,21.868,29.428,16.444,26.504,22.032,3.42,36.952,20.764,34.812,9.228,24.636,25.736,24.696,0,29.732,28.916,28.872,33.996,2.516,2.012,26.828,17.348,22.452,21.548,23.148,0,30.004,36.696,1.728,1.096,22.928,22.116,29.948,18.132,0.48,19.272,0,0,20.836,27.088,25.744,16.048,31.404,0.004,35.832,27.564,0,2.832,24.22,1.9,0,39.144,28.556,0,0.844,1.244,0,25.604,34.3,36.136,25.952,38.272,6.62,1.528,11.38,21.552
-5,5/27/50,19:22:00,22.652,30.716,0,29.168,14.428,4.832,23.468,0,27.236,25.852,2.736,5.432,20.38,32.92,28.148,21.888,20.396,25.152,0,24.052,25.5,6.736,32.952,2.136,2.18,26.88,12.32,22.628,34.968,24.012,0,33.416,37.244,1.296,1.072,18.5,22.32,26.652,22.032,0,20.984,0,0,21.048,19.136,25.72,23.712,21.516,0,31.588,6.652,0,27.428,23.644,0.884,0,10.448,30.788,30.02,0,1.348,0,23.684,33.452,33.636,26.136,31.152,0,0.412,32.216,22.736
